,year,label,Category,Attribute,032600,032601,032602,032700,032800,032801,032802,032900,032901,032902,033000,033001,033002,033100,035100,035101,035102,035201,035202,035300,035400
125,2015,ACS5YR,Housing Prices,Housing Units with a Mortgage Not Computed,INACTIVE,0.0,0.0,0.0,INACTIVE,8.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0
126,2015,ACS5YR,Housing Prices,Housing Units without a Mortgage,INACTIVE,320.0,327.0,622.0,INACTIVE,391.0,355.0,INACTIVE,456.0,458.0,710.0,INACTIVE,INACTIVE,407.0,571.0,INACTIVE,INACTIVE,423.0,137.0,909.0,560.0
127,2015,ACS5YR,Housing Prices,Housing Units without a Mortgage 0 to 30%,INACTIVE,299.0,279.0,497.0,INACTIVE,380.0,266.0,INACTIVE,427.0,281.0,652.0,INACTIVE,INACTIVE,338.0,481.0,INACTIVE,INACTIVE,295.0,130.0,878.0,524.0
128,2015,ACS5YR,Housing Prices,Housing Units without a Mortgage 30-50%,INACTIVE,0.0,23.0,70.0,INACTIVE,11.0,60.0,INACTIVE,19.0,58.0,45.0,INACTIVE,INACTIVE,45.0,59.0,INACTIVE,INACTIVE,97.0,7.0,31.0,21.0
129,2015,ACS5YR,Housing Prices,Housing Units without a Mortgage 50%+,INACTIVE,21.0,10.0,43.0,INACTIVE,0.0,21.0,INACTIVE,10.0,119.0,13.0,INACTIVE,INACTIVE,24.0,31.0,INACTIVE,INACTIVE,31.0,0.0,0.0,15.0
130,2015,ACS5YR,Housing Prices,Housing Units without a Mortgage Not Computed,INACTIVE,0.0,15.0,12.0,INACTIVE,0.0,8.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0
131,2015,ACS5YR,Housing Prices,Median Contract Rent,INACTIVE,1590.8450704225352,1750.0,1598.4848484848485,INACTIVE,1606.1643835616435,1853.6585365853657,INACTIVE,1660.958904109589,1308.0357142857142,1674.468085106383,INACTIVE,INACTIVE,3500.0131578947367,1736.7788461538462,INACTIVE,INACTIVE,1486.4864864864865,1434.5637583892617,1360.4368932038835,1286.9565217391305
132,2015,ACS5YR,Housing Prices,Median Home Value,INACTIVE,813531.3531353135,803401.8987341772,863888.8888888889,INACTIVE,767551.3698630137,751598.4654731458,INACTIVE,799435.0282485876,704947.9166666667,828732.503888025,INACTIVE,INACTIVE,955933.682373473,746830.985915493,INACTIVE,INACTIVE,720292.5045703839,734090.9090909091,691782.6552462527,746150.7293354943
133,2015,ACS5YR,Housing Prices,Median Rent,INACTIVE,1725.7853403141362,1868.5770750988145,1730.140186915888,INACTIVE,1756.849315068493,1976.923076923077,INACTIVE,1905.1724137931035,1415.5405405405406,2002.242152466368,INACTIVE,INACTIVE,3500.3763440860216,1811.0,INACTIVE,INACTIVE,1618.6046511627908,1569.8757763975154,1550.824175824176,1430.0411522633744
134,2015,ACS5YR,Housing Prices,Median Rent as % of Household Income,INACTIVE,25.5605,34.406089743589746,25.15687022900763,INACTIVE,35.81237623762376,44.467213114754095,INACTIVE,23.998026315789478,25.34038461538461,33.371428571428574,INACTIVE,INACTIVE,35.015,28.917786561264823,INACTIVE,INACTIVE,40.3537037037037,29.909160305343512,46.9883064516129,29.693181818181817
135,2015,ACS5YR,Housing Prices,Rent 100 to 149,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,12.0
136,2015,ACS5YR,Housing Prices,Rent 1000 to 1249,INACTIVE,103.0,62.0,124.0,INACTIVE,93.0,67.0,INACTIVE,59.0,38.0,168.0,INACTIVE,INACTIVE,18.0,110.0,INACTIVE,INACTIVE,85.0,207.0,81.0,84.0
137,2015,ACS5YR,Housing Prices,Rent 1250 to 1499,INACTIVE,154.0,120.0,110.0,INACTIVE,93.0,26.0,INACTIVE,88.0,37.0,84.0,INACTIVE,INACTIVE,0.0,159.0,INACTIVE,INACTIVE,125.0,150.0,47.0,243.0
138,2015,ACS5YR,Housing Prices,Rent 150 to 199,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0
139,2015,ACS5YR,Housing Prices,Rent 1500 to 1999,INACTIVE,382.0,253.0,214.0,INACTIVE,73.0,130.0,INACTIVE,29.0,29.0,125.0,INACTIVE,INACTIVE,6.0,250.0,INACTIVE,INACTIVE,215.0,322.0,182.0,97.0
140,2015,ACS5YR,Housing Prices,Rent 200 to 249,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0,7.0,0.0,60.0
141,2015,ACS5YR,Housing Prices,"Rent 2000 to 2499  (Rent 2000 or more, DEC2000 and ACS2009-2014)",INACTIVE,198.0,239.0,168.0,INACTIVE,205.0,72.0,INACTIVE,131.0,53.0,223.0,INACTIVE,INACTIVE,0.0,266.0,INACTIVE,INACTIVE,94.0,151.0,154.0,125.0
142,2015,ACS5YR,Housing Prices,Rent 250 to 299,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0,5.0,0.0,20.0
143,2015,ACS5YR,Housing Prices,Rent 2500 to 2999 (ACS2015-),INACTIVE,86.0,132.0,32.0,INACTIVE,22.0,39.0,INACTIVE,80.0,59.0,181.0,INACTIVE,INACTIVE,0.0,107.0,INACTIVE,INACTIVE,61.0,81.0,43.0,104.0
144,2015,ACS5YR,Housing Prices,Rent 300 to 349,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,9.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0
145,2015,ACS5YR,Housing Prices,Rent 3000 to 3499 (ACS2015-),INACTIVE,16.0,13.0,41.0,INACTIVE,18.0,65.0,INACTIVE,0.0,11.0,118.0,INACTIVE,INACTIVE,34.0,43.0,INACTIVE,INACTIVE,33.0,25.0,20.0,15.0
146,2015,ACS5YR,Housing Prices,Rent 350 to 399,INACTIVE,0.0,10.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0
147,2015,ACS5YR,Housing Prices,Rent 3500 or more (ACS2015-),INACTIVE,14.0,10.0,44.0,INACTIVE,0.0,51.0,INACTIVE,43.0,0.0,13.0,INACTIVE,INACTIVE,93.0,81.0,INACTIVE,INACTIVE,0.0,33.0,0.0,52.0
148,2015,ACS5YR,Housing Prices,Rent 400 to 449,INACTIVE,0.0,17.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,19.0,INACTIVE,INACTIVE,0.0,0.0,24.0,0.0
149,2015,ACS5YR,Housing Prices,Rent 450 to 499,INACTIVE,5.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,10.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,20.0,0.0,0.0,0.0
150,2015,ACS5YR,Housing Prices,Rent 500 to 549,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0
151,2015,ACS5YR,Housing Prices,Rent 550 to 599,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,16.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,10.0,26.0,0.0,0.0
152,2015,ACS5YR,Housing Prices,Rent 600 to 649,INACTIVE,21.0,0.0,0.0,INACTIVE,18.0,0.0,INACTIVE,0.0,0.0,17.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,7.0,6.0,0.0,0.0
153,2015,ACS5YR,Housing Prices,Rent 650 to 699,INACTIVE,12.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,49.0,0.0,0.0,INACTIVE,INACTIVE,0.0,19.0,INACTIVE,INACTIVE,0.0,13.0,27.0,0.0
154,2015,ACS5YR,Housing Prices,Rent 700 to 749,INACTIVE,0.0,18.0,52.0,INACTIVE,0.0,0.0,INACTIVE,0.0,5.0,19.0,INACTIVE,INACTIVE,0.0,32.0,INACTIVE,INACTIVE,13.0,13.0,0.0,0.0
155,2015,ACS5YR,Housing Prices,Rent 750 to 799,INACTIVE,0.0,0.0,16.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,42.0,INACTIVE,INACTIVE,0.0,20.0,INACTIVE,INACTIVE,10.0,22.0,0.0,0.0
156,2015,ACS5YR,Housing Prices,Rent 800 to 899,INACTIVE,32.0,0.0,0.0,INACTIVE,28.0,0.0,INACTIVE,13.0,97.0,20.0,INACTIVE,INACTIVE,0.0,22.0,INACTIVE,INACTIVE,0.0,29.0,57.0,96.0
157,2015,ACS5YR,Housing Prices,Rent 900 to 999,INACTIVE,24.0,47.0,0.0,INACTIVE,11.0,0.0,INACTIVE,8.0,0.0,58.0,INACTIVE,INACTIVE,0.0,55.0,INACTIVE,INACTIVE,31.0,44.0,126.0,14.0
158,2015,ACS5YR,Housing Prices,Rent Burdened,INACTIVE,0.4012974976830398,0.5754812563323202,0.2811735941320293,INACTIVE,0.6139767054908486,0.6064908722109533,INACTIVE,0.3618538324420677,0.3764044943820224,0.5175438596491229,INACTIVE,INACTIVE,0.3888888888888889,0.4114754098360655,INACTIVE,INACTIVE,0.5636856368563685,0.4568315171835708,0.5911330049261084,0.404096834264432
159,2015,ACS5YR,Housing Prices,Rent Less than 100,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0
160,2015,ACS5YR,Housing Prices,Rent Total,INACTIVE,1079.0,987.0,818.0,INACTIVE,601.0,493.0,INACTIVE,561.0,356.0,1140.0,INACTIVE,INACTIVE,216.0,1220.0,INACTIVE,INACTIVE,738.0,1193.0,812.0,1074.0
161,2015,ACS5YR,Housing Prices,"Rent Total No cash rent  (No cash rent, DEC2000 and ACS2009-2014)",INACTIVE,86.0,132.0,32.0,INACTIVE,22.0,39.0,INACTIVE,80.0,59.0,181.0,INACTIVE,INACTIVE,0.0,107.0,INACTIVE,INACTIVE,61.0,81.0,43.0,104.0
162,2015,ACS5YR,Housing Prices,Rent Total No cash rent (ACS2015-),INACTIVE,32.0,66.0,17.0,INACTIVE,40.0,27.0,INACTIVE,42.0,27.0,72.0,INACTIVE,INACTIVE,65.0,37.0,INACTIVE,INACTIVE,34.0,59.0,51.0,152.0
163,2015,ACS5YR,Housing Prices,Rent Total With cash rent,INACTIVE,1047.0,921.0,801.0,INACTIVE,561.0,466.0,INACTIVE,519.0,329.0,1068.0,INACTIVE,INACTIVE,151.0,1183.0,INACTIVE,INACTIVE,704.0,1134.0,761.0,922.0
164,2015,ACS5YR,Housing Type,10-19 Units,INACTIVE,0.0253232758620689,0.0157480314960629,0.0403071017274472,INACTIVE,0.0338645418326693,0.0116959064327485,INACTIVE,0.0,0.0320557491289198,0.0401267159450897,INACTIVE,INACTIVE,0.0,0.0205733558178752,INACTIVE,INACTIVE,0.0249252243270189,0.0595677385345282,0.0218894009216589,0.0178571428571428
165,2015,ACS5YR,Housing Type,2-4 Units,INACTIVE,0.4428879310344827,0.2823397075365579,0.163531669865643,INACTIVE,0.2324037184594953,0.133853151397011,INACTIVE,0.111231101511879,0.0034843205574912,0.0932770151355156,INACTIVE,INACTIVE,0.0,0.2232715008431703,INACTIVE,INACTIVE,0.1385842472582253,0.3510806536636795,0.0549155145929339,0.1265527950310559
166,2015,ACS5YR,Housing Type,20 Units or More,INACTIVE,0.0280172413793103,0.077615298087739,0.0061420345489443,INACTIVE,0.0119521912350597,0.0194931773879142,INACTIVE,0.0,0.0,0.0130235832453361,INACTIVE,INACTIVE,0.0,0.0131534569983136,INACTIVE,INACTIVE,0.0304087736789631,0.0537691091196626,0.0295698924731182,0.0407608695652173
167,2015,ACS5YR,Housing Type,5-9 Units,INACTIVE,0.0732758620689655,0.0427446569178852,0.0629558541266794,INACTIVE,0.0431606905710491,0.046133853151397,INACTIVE,0.0145788336933045,0.0090592334494773,0.0334389299542414,INACTIVE,INACTIVE,0.0,0.030016863406408,INACTIVE,INACTIVE,0.0578265204386839,0.1244069583552978,0.0203533026113671,0.0597826086956521
168,2015,ACS5YR,Housing Type,Other Type,INACTIVE,0.0,0.0016872890888638,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0053995680345572,0.008362369337979,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0173958882445967,0.0076804915514592,0.0
169,2015,ACS5YR,Housing Type,Single Family Housing,INACTIVE,0.4304956896551724,0.5798650168728909,0.727063339731286,INACTIVE,0.6786188579017264,0.7888239116309291,INACTIVE,0.8687904967602592,0.9470383275261324,0.820133755719817,INACTIVE,INACTIVE,1.0,0.7129848229342327,INACTIVE,INACTIVE,0.7482552342971087,0.3937796520822351,0.8655913978494624,0.7550465838509317
170,2015,ACS5YR,Income,Household Income 10000 to 14999,INACTIVE,61.0,45.0,119.0,INACTIVE,39.0,95.0,INACTIVE,85.0,99.0,155.0,INACTIVE,INACTIVE,42.0,38.0,INACTIVE,INACTIVE,101.0,81.0,124.0,64.0
171,2015,ACS5YR,Income,Household Income 100000 to 124999,INACTIVE,220.0,186.0,271.0,INACTIVE,139.0,125.0,INACTIVE,124.0,120.0,182.0,INACTIVE,INACTIVE,156.0,293.0,INACTIVE,INACTIVE,232.0,174.0,194.0,243.0
172,2015,ACS5YR,Income,Household Income 125000 to 149999,INACTIVE,147.0,185.0,188.0,INACTIVE,112.0,122.0,INACTIVE,94.0,132.0,190.0,INACTIVE,INACTIVE,71.0,253.0,INACTIVE,INACTIVE,137.0,114.0,239.0,203.0
173,2015,ACS5YR,Income,Household Income 15000 to 19999,INACTIVE,8.0,78.0,94.0,INACTIVE,32.0,50.0,INACTIVE,20.0,92.0,57.0,INACTIVE,INACTIVE,11.0,136.0,INACTIVE,INACTIVE,33.0,82.0,59.0,67.0
174,2015,ACS5YR,Income,Household Income 150000 to 199999,INACTIVE,143.0,98.0,392.0,INACTIVE,155.0,169.0,INACTIVE,237.0,165.0,312.0,INACTIVE,INACTIVE,292.0,432.0,INACTIVE,INACTIVE,197.0,168.0,320.0,182.0
175,2015,ACS5YR,Income,Household Income 20000 to 24999,INACTIVE,25.0,32.0,44.0,INACTIVE,85.0,72.0,INACTIVE,41.0,46.0,85.0,INACTIVE,INACTIVE,35.0,0.0,INACTIVE,INACTIVE,93.0,60.0,136.0,99.0
176,2015,ACS5YR,Income,Household Income 25000 to 29999,INACTIVE,29.0,66.0,27.0,INACTIVE,9.0,24.0,INACTIVE,69.0,0.0,50.0,INACTIVE,INACTIVE,12.0,83.0,INACTIVE,INACTIVE,51.0,146.0,78.0,155.0
177,2015,ACS5YR,Income,Household Income 30000 to 34999,INACTIVE,95.0,32.0,177.0,INACTIVE,11.0,36.0,INACTIVE,27.0,41.0,72.0,INACTIVE,INACTIVE,47.0,81.0,INACTIVE,INACTIVE,92.0,39.0,59.0,80.0
178,2015,ACS5YR,Income,Household Income 35000 to 39999,INACTIVE,43.0,48.0,30.0,INACTIVE,44.0,49.0,INACTIVE,57.0,10.0,65.0,INACTIVE,INACTIVE,86.0,45.0,INACTIVE,INACTIVE,100.0,39.0,17.0,38.0
179,2015,ACS5YR,Income,Household Income 40000 to 44999,INACTIVE,58.0,28.0,0.0,INACTIVE,60.0,25.0,INACTIVE,44.0,9.0,181.0,INACTIVE,INACTIVE,25.0,108.0,INACTIVE,INACTIVE,47.0,31.0,216.0,49.0
180,2015,ACS5YR,Income,Household Income 45000 to 49999,INACTIVE,27.0,71.0,83.0,INACTIVE,40.0,58.0,INACTIVE,110.0,15.0,122.0,INACTIVE,INACTIVE,50.0,29.0,INACTIVE,INACTIVE,60.0,79.0,62.0,48.0
181,2015,ACS5YR,Income,Household Income 50000 to 59999,INACTIVE,151.0,127.0,178.0,INACTIVE,157.0,55.0,INACTIVE,88.0,71.0,163.0,INACTIVE,INACTIVE,74.0,238.0,INACTIVE,INACTIVE,140.0,97.0,141.0,145.0
182,2015,ACS5YR,Income,Household Income 60000 to 74999,INACTIVE,167.0,210.0,177.0,INACTIVE,110.0,149.0,INACTIVE,210.0,57.0,232.0,INACTIVE,INACTIVE,106.0,301.0,INACTIVE,INACTIVE,132.0,218.0,243.0,280.0
183,2015,ACS5YR,Income,Household Income 75000 to 99999,INACTIVE,274.0,164.0,213.0,INACTIVE,157.0,222.0,INACTIVE,222.0,223.0,398.0,INACTIVE,INACTIVE,100.0,293.0,INACTIVE,INACTIVE,313.0,303.0,315.0,280.0
184,2015,ACS5YR,Income,Household Income Greater than 200000,INACTIVE,282.0,145.0,349.0,INACTIVE,189.0,151.0,INACTIVE,314.0,163.0,381.0,INACTIVE,INACTIVE,350.0,458.0,INACTIVE,INACTIVE,161.0,82.0,210.0,386.0
185,2015,ACS5YR,Income,Household Income Less than 10000,INACTIVE,57.0,145.0,61.0,INACTIVE,53.0,40.0,INACTIVE,59.0,102.0,44.0,INACTIVE,INACTIVE,35.0,110.0,INACTIVE,INACTIVE,73.0,79.0,176.0,156.0
186,2015,ACS5YR,Income,Households Total for Income,INACTIVE,1787.0,1660.0,2403.0,INACTIVE,1392.0,1442.0,INACTIVE,1801.0,1345.0,2689.0,INACTIVE,INACTIVE,1492.0,2898.0,INACTIVE,INACTIVE,1962.0,1792.0,2589.0,2475.0
187,2015,ACS5YR,Income,Median Family Income,INACTIVE,103613.28125,97745.90163934426,105598.15950920244,INACTIVE,105662.39316239316,95663.26530612246,INACTIVE,92105.26315789472,107912.84403669724,93581.08108108108,INACTIVE,INACTIVE,130603.44827586209,110284.09090909093,INACTIVE,INACTIVE,94100.46728971964,80116.03375527426,90530.30303030302,96495.32710280374
188,2015,ACS5YR,Income,Median Household Income,INACTIVE,90739.05109489051,71285.71428571429,99823.94366197185,INACTIVE,83917.1974522293,82657.65765765766,INACTIVE,85191.44144144145,89630.04484304933,82443.46733668342,INACTIVE,INACTIVE,119711.53846153848,98890.78498293516,INACTIVE,INACTIVE,79712.46006389776,71215.59633027524,73981.48148148149,80044.64285714286
189,2015,ACS5YR,Income,Percent in Poverty,INACTIVE,0.0653298835705045,0.1288384512683578,0.081326604181687,INACTIVE,0.0918138840507589,0.0959683403413307,INACTIVE,0.0851256099765046,0.1413094677343382,0.1333006616025484,INACTIVE,INACTIVE,0.0696312364425162,0.098320787492762,INACTIVE,INACTIVE,0.1121934249434684,0.1100415663968497,0.0847687508476875,0.1085437170161175
190,2015,ACS5YR,Journey to Work,Journey to Work by Bike,INACTIVE,0.049814126394052,0.0503472222222222,0.040070564516129,INACTIVE,0.0,0.0100174216027874,INACTIVE,0.01262532491645,0.0198711063372717,0.0,INACTIVE,INACTIVE,0.0028355387523629,0.0310616597125637,INACTIVE,INACTIVE,0.0340136054421768,0.0477264186396091,0.0168928274716145,0.0053353658536585
191,2015,ACS5YR,Journey to Work,Journey to Work by Car,INACTIVE,0.4687732342007435,0.5177951388888888,0.5340221774193549,INACTIVE,0.6263213530655392,0.600609756097561,INACTIVE,0.6000742666171556,0.6192266380236305,0.6823164918970448,INACTIVE,INACTIVE,0.6904536862003781,0.5829856281872972,INACTIVE,INACTIVE,0.6472789115646258,0.5069522735813604,0.7147604541678205,0.6582825203252033
192,2015,ACS5YR,Journey to Work,Journey to Work by Carpooled,INACTIVE,0.0802973977695167,0.0616319444444444,0.0803931451612903,INACTIVE,0.1617336152219873,0.1881533101045296,INACTIVE,0.0898626067582621,0.1074113856068743,0.1382268827454718,INACTIVE,INACTIVE,0.0869565217391304,0.1017617060732498,INACTIVE,INACTIVE,0.1010204081632653,0.1055993987222848,0.1492661312655774,0.1704776422764227
193,2015,ACS5YR,Journey to Work,Journey to Work by Drove Alone,INACTIVE,0.3884758364312267,0.4561631944444444,0.4536290322580645,INACTIVE,0.4645877378435518,0.4124564459930314,INACTIVE,0.5102116598588934,0.5118152524167562,0.5440896091515729,INACTIVE,INACTIVE,0.6034971644612477,0.4812239221140473,INACTIVE,INACTIVE,0.5462585034013605,0.4013528748590755,0.5654943229022431,0.4878048780487805
194,2015,ACS5YR,Journey to Work,Journey to Work by Other Journey Type,INACTIVE,0.0070631970260223,0.0394965277777777,0.024445564516129,INACTIVE,0.0,0.0030487804878048,INACTIVE,0.0155959896026735,0.0069817400644468,0.0040514775977121,INACTIVE,INACTIVE,0.0089792060491493,0.033843300880853,INACTIVE,INACTIVE,0.0241496598639455,0.0142803457346862,0.0204929382442536,0.0144817073170731
195,2015,ACS5YR,Journey to Work,Journey to Work by Transit,INACTIVE,0.3847583643122677,0.2756076388888889,0.2943548387096774,INACTIVE,0.3102536997885835,0.2822299651567944,INACTIVE,0.3085777942814705,0.2169709989258861,0.2604861773117254,INACTIVE,INACTIVE,0.2008506616257089,0.2693555864626796,INACTIVE,INACTIVE,0.2068027210884353,0.3250657647500939,0.1996676820825256,0.2484756097560975
196,2015,ACS5YR,Journey to Work,Journey to Work by Walk,INACTIVE,0.0423791821561338,0.0442708333333333,0.0529233870967741,INACTIVE,0.0301268498942917,0.0374564459930313,INACTIVE,0.0051986632008912,0.0671321160042964,0.0302669208770257,INACTIVE,INACTIVE,0.0354442344045368,0.0057950857672693,INACTIVE,INACTIVE,0.0227891156462585,0.0507328072153325,0.0132927166989753,0.0109247967479674
197,2015,ACS5YR,Journey to Work,Journey to Work by Worked at Home,INACTIVE,0.0472118959107806,0.0724826388888889,0.0541834677419354,INACTIVE,0.0332980972515856,0.0666376306620209,INACTIVE,0.057927961381359,0.0698174006444683,0.0228789323164918,INACTIVE,INACTIVE,0.0614366729678638,0.076958738989337,INACTIVE,INACTIVE,0.0649659863945578,0.0552423900789177,0.0348933813348103,0.0625
198,2015,ACS5YR,Journey to Work,Total Workers 16 Years and Older,INACTIVE,2690.0,2304.0,3968.0,INACTIVE,1892.0,2296.0,INACTIVE,2693.0,1862.0,4196.0,INACTIVE,INACTIVE,2116.0,4314.0,INACTIVE,INACTIVE,2940.0,2661.0,3611.0,3936.0
199,2015,ACS5YR,Journey to Work,"Total Workers 16 Years and Older, alternate",INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0
200,2015,ACS5YR,Language Spoken at Home,Asian/Pacific Islander,INACTIVE,0.3900914974336085,0.4210885902983375,0.4416004707266843,INACTIVE,0.4188669571904639,0.5476372924648787,INACTIVE,0.4851466765688823,0.5931653778997256,0.4094589384397892,INACTIVE,INACTIVE,0.4737425216042544,0.4720406681190995,INACTIVE,INACTIVE,0.4545124387143635,0.2881976212259835,0.5332087406555491,0.4528582034149963
201,2015,ACS5YR,Language Spoken at Home,"Asian/Pacific Islander, alternate",INACTIVE,0.3900914974336085,0.4210885902983375,0.4416004707266843,INACTIVE,0.4188669571904639,0.5476372924648787,INACTIVE,0.4851466765688823,0.5931653778997256,0.4094589384397892,INACTIVE,INACTIVE,0.4737425216042544,0.4720406681190995,INACTIVE,INACTIVE,0.4545124387143635,0.2881976212259835,0.5332087406555491,0.4528582034149963
202,2015,ACS5YR,Language Spoken at Home,English Only,INACTIVE,0.528453470207543,0.496925529492143,0.4710208884966166,INACTIVE,0.4480902332735196,0.3455938697318008,INACTIVE,0.4043817304121797,0.3576951858318782,0.4681917491325022,INACTIVE,INACTIVE,0.4258807888322624,0.4236262406197046,INACTIVE,INACTIVE,0.4496095877973488,0.5370539798719122,0.3799597469810236,0.4887899034892353
203,2015,ACS5YR,Language Spoken at Home,"English Only, alternate",INACTIVE,0.528453470207543,0.496925529492143,0.4710208884966166,INACTIVE,0.4480902332735196,0.3455938697318008,INACTIVE,0.4043817304121797,0.3576951858318782,0.4681917491325022,INACTIVE,INACTIVE,0.4258807888322624,0.4236262406197046,INACTIVE,INACTIVE,0.4496095877973488,0.5370539798719122,0.3799597469810236,0.4887899034892353
204,2015,ACS5YR,Language Spoken at Home,Other European Languages,INACTIVE,0.0493193483597411,0.0635390571623776,0.0398646660782583,INACTIVE,0.0820302486541912,0.0712643678160919,INACTIVE,0.0785369476420349,0.0329259166874532,0.0569335560981878,INACTIVE,INACTIVE,0.0833148681586527,0.065359477124183,INACTIVE,INACTIVE,0.0370437624841111,0.1235132662397072,0.0636860264519839,0.0193021529324424
205,2015,ACS5YR,Language Spoken at Home,"Other European Languages, alternate",INACTIVE,0.0493193483597411,0.0635390571623776,0.0398646660782583,INACTIVE,0.0820302486541912,0.0712643678160919,INACTIVE,0.0785369476420349,0.0329259166874532,0.0569335560981878,INACTIVE,INACTIVE,0.0833148681586527,0.065359477124183,INACTIVE,INACTIVE,0.0370437624841111,0.1235132662397072,0.0636860264519839,0.0193021529324424
206,2015,ACS5YR,Language Spoken at Home,Other Languages,INACTIVE,0.0024548091943762,0.008654065133227,0.0063253898205354,INACTIVE,0.0028197897974878,0.0091954022988505,INACTIVE,0.0,0.008480917934647,0.0016707364092019,INACTIVE,INACTIVE,0.0,0.0104091019123698,INACTIVE,INACTIVE,0.0312329762120937,0.0013723696248856,0.0030189764232317,0.0022271714922048
207,2015,ACS5YR,Language Spoken at Home,"Other Languages, alternate",INACTIVE,0.0024548091943762,0.008654065133227,0.0063253898205354,INACTIVE,0.0028197897974878,0.0091954022988505,INACTIVE,0.0,0.008480917934647,0.0016707364092019,INACTIVE,INACTIVE,0.0,0.0104091019123698,INACTIVE,INACTIVE,0.0312329762120937,0.0013723696248856,0.0030189764232317,0.0022271714922048
208,2015,ACS5YR,Language Spoken at Home,Spanish Only,INACTIVE,0.029680874804731,0.0097927579139148,0.0411885848779052,INACTIVE,0.0481927710843373,0.026309067688378,INACTIVE,0.031934645376903,0.0077326016462958,0.0637450199203187,INACTIVE,INACTIVE,0.0170618214048304,0.0285645122246429,INACTIVE,INACTIVE,0.0276012347920828,0.0498627630375114,0.0201265094882116,0.036822568671121
209,2015,ACS5YR,Language Spoken at Home,"Spanish Only, alternate",INACTIVE,0.029680874804731,0.0097927579139148,0.0411885848779052,INACTIVE,0.0481927710843373,0.026309067688378,INACTIVE,0.031934645376903,0.0077326016462958,0.0637450199203187,INACTIVE,INACTIVE,0.0170618214048304,0.0285645122246429,INACTIVE,INACTIVE,0.0276012347920828,0.0498627630375114,0.0201265094882116,0.036822568671121
210,2015,ACS5YR,Nativity,Foreign Born,INACTIVE,0.3583441138421733,0.4057041786424939,0.4130935251798561,INACTIVE,0.4917286022536562,0.5226600985221674,INACTIVE,0.4632667617689016,0.5175891181988743,0.4379482192779871,INACTIVE,INACTIVE,0.4330453563714903,0.4549534000690369,INACTIVE,INACTIVE,0.3835497835497835,0.3743163421570772,0.4319134550371873,0.4175448590145257
211,2015,ACS5YR,Population,Total Population,INACTIVE,4638.0,4523.0,6950.0,INACTIVE,4171.0,4060.0,INACTIVE,5608.0,4264.0,8227.0,INACTIVE,INACTIVE,4630.0,8691.0,INACTIVE,INACTIVE,5775.0,4571.0,7395.0,7022.0
