,year,label,Category,Attribute,017601,017602,017603,017604,017800,017801,017802,017803,017804,018000
108,2015,ACS5YR,Housing Prices,Home Value 300000 to 399999,16.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,33.0,INACTIVE,INACTIVE,0.0
109,2015,ACS5YR,Housing Prices,Home Value 35000 to 39999 ,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0
110,2015,ACS5YR,Housing Prices,Home Value 40000 to 49999 ,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0
111,2015,ACS5YR,Housing Prices,Home Value 400000 to 499999,45.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,29.0,31.0,INACTIVE,INACTIVE,9.0
112,2015,ACS5YR,Housing Prices,Home Value 50000 to 59999 ,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0
113,2015,ACS5YR,Housing Prices,Home Value 500000 to 749999,149.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,233.0,261.0,INACTIVE,INACTIVE,242.0
114,2015,ACS5YR,Housing Prices,Home Value 60000 to 69999 ,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0
115,2015,ACS5YR,Housing Prices,Home Value 70000 to 79999 ,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0
116,2015,ACS5YR,Housing Prices,Home Value 750000 to 999999,94.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,106.0,58.0,INACTIVE,INACTIVE,239.0
117,2015,ACS5YR,Housing Prices,Home Value 80000 to 89999 ,52.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0
118,2015,ACS5YR,Housing Prices,Home Value 90000 to 99999 ,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,15.0,0.0,INACTIVE,INACTIVE,0.0
119,2015,ACS5YR,Housing Prices,Home Value Less than 10000,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,14.0,INACTIVE,INACTIVE,10.0
120,2015,ACS5YR,Housing Prices,Home Value Total,431.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,418.0,464.0,INACTIVE,INACTIVE,613.0
121,2015,ACS5YR,Housing Prices,Housing Units with a Mortgage,349.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,372.0,418.0,INACTIVE,INACTIVE,585.0
122,2015,ACS5YR,Housing Prices,Housing Units with a Mortgage 0 to 30%,174.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,138.0,247.0,INACTIVE,INACTIVE,351.0
123,2015,ACS5YR,Housing Prices,Housing Units with a Mortgage 30-50%,159.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,183.0,107.0,INACTIVE,INACTIVE,75.0
124,2015,ACS5YR,Housing Prices,Housing Units with a Mortgage 50%+,16.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,51.0,64.0,INACTIVE,INACTIVE,159.0
125,2015,ACS5YR,Housing Prices,Housing Units with a Mortgage Not Computed,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0
126,2015,ACS5YR,Housing Prices,Housing Units without a Mortgage,82.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,46.0,46.0,INACTIVE,INACTIVE,28.0
127,2015,ACS5YR,Housing Prices,Housing Units without a Mortgage 0 to 30%,61.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,46.0,INACTIVE,INACTIVE,18.0
128,2015,ACS5YR,Housing Prices,Housing Units without a Mortgage 30-50%,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,24.0,0.0,INACTIVE,INACTIVE,0.0
129,2015,ACS5YR,Housing Prices,Housing Units without a Mortgage 50%+,21.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,11.0,0.0,INACTIVE,INACTIVE,10.0
130,2015,ACS5YR,Housing Prices,Housing Units without a Mortgage Not Computed,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,11.0,0.0,INACTIVE,INACTIVE,0.0
131,2015,ACS5YR,Housing Prices,Median Contract Rent,800.5274261603375,INACTIVE,INACTIVE,INACTIVE,INACTIVE,289.34248554913296,1212.2641509433963,INACTIVE,INACTIVE,2386.3636363636365
132,2015,ACS5YR,Housing Prices,Median Home Value,546140.9395973154,INACTIVE,INACTIVE,INACTIVE,INACTIVE,677038.626609442,647509.5785440613,INACTIVE,INACTIVE,797594.1422594142
133,2015,ACS5YR,Housing Prices,Median Rent,810.3,INACTIVE,INACTIVE,INACTIVE,INACTIVE,291.19928400954655,1222.027972027972,INACTIVE,INACTIVE,2386.3636363636365
134,2015,ACS5YR,Housing Prices,Median Rent as % of Household Income,33.62249240121581,INACTIVE,INACTIVE,INACTIVE,INACTIVE,28.61814569536424,32.725,INACTIVE,INACTIVE,24.65192307692308
135,2015,ACS5YR,Housing Prices,Rent 100 to 149,123.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,11.0,INACTIVE,INACTIVE,0.0
136,2015,ACS5YR,Housing Prices,Rent 1000 to 1249,517.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,143.0,INACTIVE,INACTIVE,51.0
137,2015,ACS5YR,Housing Prices,Rent 1250 to 1499,309.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,12.0,133.0,INACTIVE,INACTIVE,18.0
138,2015,ACS5YR,Housing Prices,Rent 150 to 199,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,17.0,0.0,INACTIVE,INACTIVE,0.0
139,2015,ACS5YR,Housing Prices,Rent 1500 to 1999,195.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,39.0,134.0,INACTIVE,INACTIVE,58.0
140,2015,ACS5YR,Housing Prices,Rent 200 to 249,129.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,199.0,30.0,INACTIVE,INACTIVE,0.0
141,2015,ACS5YR,Housing Prices,"Rent 2000 to 2499  (Rent 2000 or more, DEC2000 and ACS2009-2014)",210.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,66.0,94.0,INACTIVE,INACTIVE,132.0
142,2015,ACS5YR,Housing Prices,Rent 250 to 299,231.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,838.0,50.0,INACTIVE,INACTIVE,0.0
143,2015,ACS5YR,Housing Prices,Rent 2500 to 2999 (ACS2015-),122.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,93.0,239.0,INACTIVE,INACTIVE,123.0
144,2015,ACS5YR,Housing Prices,Rent 300 to 349,91.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,14.0,33.0,INACTIVE,INACTIVE,0.0
145,2015,ACS5YR,Housing Prices,Rent 3000 to 3499 (ACS2015-),0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,67.0,156.0,INACTIVE,INACTIVE,124.0
146,2015,ACS5YR,Housing Prices,Rent 350 to 399,53.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0
147,2015,ACS5YR,Housing Prices,Rent 3500 or more (ACS2015-),78.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,74.0,52.0,INACTIVE,INACTIVE,72.0
148,2015,ACS5YR,Housing Prices,Rent 400 to 449,110.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,139.0,137.0,INACTIVE,INACTIVE,0.0
149,2015,ACS5YR,Housing Prices,Rent 450 to 499,90.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,63.0,27.0,INACTIVE,INACTIVE,0.0
150,2015,ACS5YR,Housing Prices,Rent 500 to 549,189.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,44.0,42.0,INACTIVE,INACTIVE,0.0
151,2015,ACS5YR,Housing Prices,Rent 550 to 599,166.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,63.0,19.0,INACTIVE,INACTIVE,0.0
152,2015,ACS5YR,Housing Prices,Rent 600 to 649,180.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,18.0,96.0,INACTIVE,INACTIVE,47.0
153,2015,ACS5YR,Housing Prices,Rent 650 to 699,167.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,16.0,INACTIVE,INACTIVE,46.0
154,2015,ACS5YR,Housing Prices,Rent 700 to 749,46.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,12.0,0.0,INACTIVE,INACTIVE,0.0
155,2015,ACS5YR,Housing Prices,Rent 750 to 799,110.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,19.0,INACTIVE,INACTIVE,0.0
156,2015,ACS5YR,Housing Prices,Rent 800 to 899,250.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,17.0,39.0,INACTIVE,INACTIVE,9.0
157,2015,ACS5YR,Housing Prices,Rent 900 to 999,150.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,38.0,138.0,INACTIVE,INACTIVE,18.0
158,2015,ACS5YR,Housing Prices,Rent Burdened,0.5228509249183896,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.3202185792349726,0.5183215130023641,INACTIVE,INACTIVE,0.3744855967078189
159,2015,ACS5YR,Housing Prices,Rent Less than 100,43.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,40.0,INACTIVE,INACTIVE,0.0
160,2015,ACS5YR,Housing Prices,Rent Total,3676.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,1830.0,1692.0,INACTIVE,INACTIVE,729.0
161,2015,ACS5YR,Housing Prices,"Rent Total No cash rent  (No cash rent, DEC2000 and ACS2009-2014)",122.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,93.0,239.0,INACTIVE,INACTIVE,123.0
162,2015,ACS5YR,Housing Prices,Rent Total No cash rent (ACS2015-),117.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,17.0,44.0,INACTIVE,INACTIVE,31.0
163,2015,ACS5YR,Housing Prices,Rent Total With cash rent,3559.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,1813.0,1648.0,INACTIVE,INACTIVE,698.0
164,2015,ACS5YR,Housing Type,10-19 Units,0.0709689629068887,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.2353174603174603,INACTIVE,INACTIVE,0.1328224776500638
165,2015,ACS5YR,Housing Type,2-4 Units,0.0266843300529901,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0091669988043045,0.2194444444444444,INACTIVE,INACTIVE,0.0530012771392081
166,2015,ACS5YR,Housing Type,20 Units or More,0.7863361090083271,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.9533678756476685,0.4269841269841269,INACTIVE,INACTIVE,0.6602809706257982
167,2015,ACS5YR,Housing Type,5-9 Units,0.067562452687358,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0171383021123953,0.0785714285714285,INACTIVE,INACTIVE,0.1149425287356321
168,2015,ACS5YR,Housing Type,Other Type,0.0115442846328538,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0
169,2015,ACS5YR,Housing Type,Single Family Housing,0.0369038607115821,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0203268234356317,0.0396825396825396,INACTIVE,INACTIVE,0.0389527458492975
170,2015,ACS5YR,Income,Household Income 10000 to 14999,809.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,779.0,217.0,INACTIVE,INACTIVE,52.0
171,2015,ACS5YR,Income,Household Income 100000 to 124999,154.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,122.0,313.0,INACTIVE,INACTIVE,162.0
172,2015,ACS5YR,Income,Household Income 125000 to 149999,146.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,30.0,127.0,INACTIVE,INACTIVE,69.0
173,2015,ACS5YR,Income,Household Income 15000 to 19999,302.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,285.0,106.0,INACTIVE,INACTIVE,0.0
174,2015,ACS5YR,Income,Household Income 150000 to 199999,260.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,122.0,153.0,INACTIVE,INACTIVE,198.0
175,2015,ACS5YR,Income,Household Income 20000 to 24999,198.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,31.0,30.0,INACTIVE,INACTIVE,69.0
176,2015,ACS5YR,Income,Household Income 25000 to 29999,158.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,89.0,29.0,INACTIVE,INACTIVE,23.0
177,2015,ACS5YR,Income,Household Income 30000 to 34999,73.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,18.0,52.0,INACTIVE,INACTIVE,61.0
178,2015,ACS5YR,Income,Household Income 35000 to 39999,78.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,63.0,INACTIVE,INACTIVE,58.0
179,2015,ACS5YR,Income,Household Income 40000 to 44999,148.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,65.0,48.0,INACTIVE,INACTIVE,32.0
180,2015,ACS5YR,Income,Household Income 45000 to 49999,150.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,64.0,86.0,INACTIVE,INACTIVE,1.0
181,2015,ACS5YR,Income,Household Income 50000 to 59999,77.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,44.0,129.0,INACTIVE,INACTIVE,86.0
182,2015,ACS5YR,Income,Household Income 60000 to 74999,98.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,10.0,191.0,INACTIVE,INACTIVE,15.0
183,2015,ACS5YR,Income,Household Income 75000 to 99999,261.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,123.0,117.0,INACTIVE,INACTIVE,46.0
184,2015,ACS5YR,Income,Household Income Greater than 200000,363.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,182.0,272.0,INACTIVE,INACTIVE,453.0
185,2015,ACS5YR,Income,Household Income Less than 10000,832.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,284.0,223.0,INACTIVE,INACTIVE,17.0
186,2015,ACS5YR,Income,Households Total for Income,4107.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,2248.0,2156.0,INACTIVE,INACTIVE,1342.0
187,2015,ACS5YR,Income,Median Family Income,45873.01587301587,INACTIVE,INACTIVE,INACTIVE,INACTIVE,42552.083333333336,67625.0,INACTIVE,INACTIVE,209949.3775510204
188,2015,ACS5YR,Income,Median Household Income,22790.40404040404,INACTIVE,INACTIVE,INACTIVE,INACTIVE,16070.17543859649,67460.7329842932,INACTIVE,INACTIVE,142753.6231884058
189,2015,ACS5YR,Income,Percent in Poverty,0.2812153163152053,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.367708669029971,0.2232280856701258,INACTIVE,INACTIVE,0.217612809315866
190,2015,ACS5YR,Journey to Work,Journey to Work by Bike,0.0688912809472551,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0435624394966118,0.0704930662557781,INACTIVE,INACTIVE,0.0478134110787172
191,2015,ACS5YR,Journey to Work,Journey to Work by Car,0.1907965554359526,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.2313649564375605,0.311633281972265,INACTIVE,INACTIVE,0.2705539358600583
192,2015,ACS5YR,Journey to Work,Journey to Work by Carpooled,0.0470936490850376,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0667957405614714,0.0431432973805855,INACTIVE,INACTIVE,0.0571428571428571
193,2015,ACS5YR,Journey to Work,Journey to Work by Drove Alone,0.1437029063509149,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.164569215876089,0.2684899845916795,INACTIVE,INACTIVE,0.2134110787172011
194,2015,ACS5YR,Journey to Work,Journey to Work by Other Journey Type,0.0148008611410118,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0227272727272727,INACTIVE,INACTIVE,0.0239067055393586
195,2015,ACS5YR,Journey to Work,Journey to Work by Transit,0.3649085037674919,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.3407550822846079,0.275808936825886,INACTIVE,INACTIVE,0.2448979591836734
196,2015,ACS5YR,Journey to Work,Journey to Work by Walk,0.3361141011840688,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.2236205227492739,0.2149460708782742,INACTIVE,INACTIVE,0.2577259475218659
197,2015,ACS5YR,Journey to Work,Journey to Work by Worked at Home,0.0244886975242195,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.1606969990319458,0.1043913713405238,INACTIVE,INACTIVE,0.1551020408163265
198,2015,ACS5YR,Journey to Work,Total Workers 16 Years and Older,3716.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,1033.0,2596.0,INACTIVE,INACTIVE,1715.0
199,2015,ACS5YR,Journey to Work,"Total Workers 16 Years and Older, alternate",0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0
200,2015,ACS5YR,Language Spoken at Home,Asian/Pacific Islander,0.3685182554340105,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.5833063733419606,0.1887559268457891,INACTIVE,INACTIVE,0.1089681774349083
201,2015,ACS5YR,Language Spoken at Home,"Asian/Pacific Islander, alternate",0.3685182554340105,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.5833063733419606,0.1887559268457891,INACTIVE,INACTIVE,0.1089681774349083
202,2015,ACS5YR,Language Spoken at Home,English Only,0.5073163801676375,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.3202846975088968,0.655678482727478,INACTIVE,INACTIVE,0.6837029893924783
203,2015,ACS5YR,Language Spoken at Home,"English Only, alternate",0.5073163801676375,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.3202846975088968,0.655678482727478,INACTIVE,INACTIVE,0.6837029893924783
204,2015,ACS5YR,Language Spoken at Home,Other European Languages,0.0535587441397925,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0579100614687803,0.043124858884624,INACTIVE,INACTIVE,0.0588235294117647
205,2015,ACS5YR,Language Spoken at Home,"Other European Languages, alternate",0.0535587441397925,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0579100614687803,0.043124858884624,INACTIVE,INACTIVE,0.0588235294117647
206,2015,ACS5YR,Language Spoken at Home,Other Languages,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0152054351342607,0.0,INACTIVE,INACTIVE,0.003214400514304
207,2015,ACS5YR,Language Spoken at Home,"Other Languages, alternate",0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0152054351342607,0.0,INACTIVE,INACTIVE,0.003214400514304
208,2015,ACS5YR,Language Spoken at Home,Spanish Only,0.0706066202585594,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0232934325461015,0.1124407315421088,INACTIVE,INACTIVE,0.1452909032465445
209,2015,ACS5YR,Language Spoken at Home,"Spanish Only, alternate",0.0706066202585594,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0232934325461015,0.1124407315421088,INACTIVE,INACTIVE,0.1452909032465445
210,2015,ACS5YR,Nativity,Foreign Born,0.4184239733629301,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.6821829855537721,0.3328927076448557,INACTIVE,INACTIVE,0.2407923243577839
211,2015,ACS5YR,Population,Total Population,7208.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,3115.0,4539.0,INACTIVE,INACTIVE,3231.0
212,2015,ACS5YR,Race/Ethnicity,Asian,3259.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,2015.0,1210.0,INACTIVE,INACTIVE,658.0
213,2015,ACS5YR,Race/Ethnicity,"Asian Alone, Not Hispanic or Latino",3259.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,2015.0,964.0,INACTIVE,INACTIVE,658.0
214,2015,ACS5YR,Race/Ethnicity,Black/African American,977.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,140.0,622.0,INACTIVE,INACTIVE,483.0
215,2015,ACS5YR,Race/Ethnicity,"Black/African American Alone, Not Hispanic or Latino",936.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,140.0,612.0,INACTIVE,INACTIVE,483.0
216,2015,ACS5YR,Race/Ethnicity,Latino Population (of Any Race),594.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,97.0,705.0,INACTIVE,INACTIVE,504.0
217,2015,ACS5YR,Race/Ethnicity,Native American Indian,43.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,23.0
218,2015,ACS5YR,Race/Ethnicity,"Native American Indian Alone, Not Hispanic or Latino",0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,14.0
219,2015,ACS5YR,Race/Ethnicity,Native Hawaiian/Pacific Islander,36.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,17.0,INACTIVE,INACTIVE,26.0
220,2015,ACS5YR,Race/Ethnicity,"Native Hawaiian/Pacific Islander Alone, Not Hispanic or Latino",36.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,17.0,INACTIVE,INACTIVE,26.0
221,2015,ACS5YR,Race/Ethnicity,Other/Two or More Races,521.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,85.0,673.0,INACTIVE,INACTIVE,514.0
222,2015,ACS5YR,Race/Ethnicity,"Population, Not Hispanic or Latino",6614.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,3018.0,3834.0,INACTIVE,INACTIVE,2727.0
223,2015,ACS5YR,Race/Ethnicity,Some Other Race Alone,125.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,60.0,493.0,INACTIVE,INACTIVE,252.0
224,2015,ACS5YR,Race/Ethnicity,"Some Other Race Alone, Not Hispanic or Latino",47.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,286.0,INACTIVE,INACTIVE,0.0
225,2015,ACS5YR,Race/Ethnicity,Two Or More Races,396.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,25.0,180.0,INACTIVE,INACTIVE,262.0
226,2015,ACS5YR,Race/Ethnicity,"Two Or More Races, Not Hispanic or Latino",349.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,124.0,INACTIVE,INACTIVE,190.0
227,2015,ACS5YR,Race/Ethnicity,"White Alone, Not Hispanic or Latino",1987.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,863.0,1831.0,INACTIVE,INACTIVE,1356.0
228,2015,ACS5YR,Race/Ethnicity,"White, Including Hispanic or Latino",2372.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,875.0,2017.0,INACTIVE,INACTIVE,1527.0
229,2015,ACS5YR,Sex,Female,0.4178690344062153,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.6240770465489567,0.4278475435117867,INACTIVE,INACTIVE,0.3206437635406994
230,2015,ACS5YR,Sex,Male,0.5821309655937846,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.3759229534510433,0.5721524564882132,INACTIVE,INACTIVE,0.6793562364593005
231,2015,ACS5YR,Unit Size,1 Bedroom,2007.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,1335.0,978.0,INACTIVE,INACTIVE,690.0
232,2015,ACS5YR,Unit Size,2 Bedrooms,655.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,165.0,448.0,INACTIVE,INACTIVE,491.0
233,2015,ACS5YR,Unit Size,3-4 Bedrooms,234.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,15.0,306.0,INACTIVE,INACTIVE,28.0
234,2015,ACS5YR,Unit Size,5 or More Bedrooms,36.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,62.0,INACTIVE,INACTIVE,0.0
235,2015,ACS5YR,Unit Size,No Bedroom,2352.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,994.0,726.0,INACTIVE,INACTIVE,357.0
236,2015,ACS5YR,Vehicles Available,Households with no Vehicle,0.6537618699780862,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.719306049822064,0.537569573283859,INACTIVE,INACTIVE,0.2444113263785395
237,2015,ACS5YR,Vehicles Available,Percent of No Vehicle Homeowning Households,0.2157772621809744,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.2177033492822966,0.1982758620689655,INACTIVE,INACTIVE,0.0848287112561174
238,2015,ACS5YR,Vehicles Available,Percent of No Vehicle Renting Households,0.705114254624592,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.833879781420765,0.6306146572104019,INACTIVE,INACTIVE,0.3786008230452675
239,2015,ACS5YR,Vehicles Available,Vehicles Available,1684.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,678.0,1422.0,INACTIVE,INACTIVE,1185.0
240,2015,ACS5YR,Vehicles Available,Vehicles Homeowners,0.2565320665083135,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.551622418879056,0.4859353023909986,INACTIVE,INACTIVE,0.6
241,2015,ACS5YR,Vehicles Available,Vehicles Per Capita,0.2336293007769145,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.2176565008025682,0.3132848645076008,INACTIVE,INACTIVE,0.3667595171773444
242,2015,ACS5YR,Vehicles Available,Vehicles Renters,0.7434679334916865,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.4483775811209439,0.5140646976090014,INACTIVE,INACTIVE,0.4
11,2016,ACS5YR,Affordability,# Units at or below 100 AMI Monthly Affordable Rent,3103,INACTIVE,INACTIVE,INACTIVE,INACTIVE,1345,1636,INACTIVE,INACTIVE,614
2,2016,ACS5YR,Affordability,# Units at or below 30 AMI Monthly Affordable Rent,1070,INACTIVE,INACTIVE,INACTIVE,INACTIVE,1046,1017,INACTIVE,INACTIVE,614
5,2016,ACS5YR,Affordability,# Units at or below 50 AMI Monthly Affordable Rent,1864,INACTIVE,INACTIVE,INACTIVE,INACTIVE,1273,1245,INACTIVE,INACTIVE,614
8,2016,ACS5YR,Affordability,# Units at or below 80 AMI Monthly Affordable Rent,2743,INACTIVE,INACTIVE,INACTIVE,INACTIVE,1345,1636,INACTIVE,INACTIVE,614
9,2016,ACS5YR,Affordability,100 AMI Annual Income,20625.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,17005.649717514123,69054.87804878049,INACTIVE,INACTIVE,161654.13533834586
10,2016,ACS5YR,Affordability,100 AMI Monthly Affordable Rent,1718.75,INACTIVE,INACTIVE,INACTIVE,INACTIVE,1417.1374764595103,5754.573170731707,INACTIVE,INACTIVE,13471.177944862155
0,2016,ACS5YR,Affordability,30 AMI Annual Income,6187.5,INACTIVE,INACTIVE,INACTIVE,INACTIVE,5101.694915254237,20716.463414634145,INACTIVE,INACTIVE,48496.240601503756
1,2016,ACS5YR,Affordability,30 AMI Monthly Affordable Rent,515.625,INACTIVE,INACTIVE,INACTIVE,INACTIVE,425.14124293785306,1726.371951219512,INACTIVE,INACTIVE,4041.3533834586465
3,2016,ACS5YR,Affordability,50 AMI Annual Income,10312.5,INACTIVE,INACTIVE,INACTIVE,INACTIVE,8502.824858757062,34527.439024390245,INACTIVE,INACTIVE,80827.06766917293
4,2016,ACS5YR,Affordability,50 AMI Monthly Affordable Rent,859.375,INACTIVE,INACTIVE,INACTIVE,INACTIVE,708.5687382297551,2877.2865853658536,INACTIVE,INACTIVE,6735.588972431077
6,2016,ACS5YR,Affordability,80 AMI Annual Income,16500.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,13604.5197740113,55243.902439024394,INACTIVE,INACTIVE,129323.3082706767
