,year,label,Category,Attribute,015100,015200,015201,015202,015300,015500,015800,015801,015802,015900,016000,016100,016101,016102,016200,016300,016400,016800,016801,016802
135,2017,ACS5YR,Housing Prices,Rent 100 to 149,0.0,0.0,INACTIVE,INACTIVE,0.0,56.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,9.0,0.0,0.0,INACTIVE,0.0,41.0
136,2017,ACS5YR,Housing Prices,Rent 1000 to 1249,137.0,168.0,INACTIVE,INACTIVE,24.0,197.0,INACTIVE,62.0,144.0,67.0,123.0,351.0,INACTIVE,INACTIVE,300.0,118.0,94.0,INACTIVE,141.0,110.0
137,2017,ACS5YR,Housing Prices,Rent 1250 to 1499,68.0,91.0,INACTIVE,INACTIVE,52.0,116.0,INACTIVE,124.0,86.0,83.0,61.0,50.0,INACTIVE,INACTIVE,133.0,194.0,52.0,INACTIVE,153.0,256.0
138,2017,ACS5YR,Housing Prices,Rent 150 to 199,0.0,0.0,INACTIVE,INACTIVE,0.0,18.0,INACTIVE,0.0,0.0,0.0,0.0,55.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
139,2017,ACS5YR,Housing Prices,Rent 1500 to 1999,234.0,429.0,INACTIVE,INACTIVE,115.0,179.0,INACTIVE,189.0,263.0,281.0,204.0,103.0,INACTIVE,INACTIVE,291.0,269.0,375.0,INACTIVE,263.0,219.0
140,2017,ACS5YR,Housing Prices,Rent 200 to 249,9.0,0.0,INACTIVE,INACTIVE,0.0,78.0,INACTIVE,40.0,0.0,72.0,35.0,47.0,INACTIVE,INACTIVE,0.0,30.0,0.0,INACTIVE,8.0,11.0
141,2017,ACS5YR,Housing Prices,"Rent 2000 to 2499  (Rent 2000 or more, DEC2000 and ACS2009-2014)",170.0,276.0,INACTIVE,INACTIVE,189.0,86.0,INACTIVE,86.0,191.0,75.0,150.0,72.0,INACTIVE,INACTIVE,173.0,201.0,194.0,INACTIVE,186.0,48.0
142,2017,ACS5YR,Housing Prices,Rent 250 to 299,38.0,204.0,INACTIVE,INACTIVE,0.0,259.0,INACTIVE,50.0,77.0,17.0,100.0,370.0,INACTIVE,INACTIVE,0.0,47.0,23.0,INACTIVE,30.0,33.0
143,2017,ACS5YR,Housing Prices,Rent 2500 to 2999 (ACS2015-),218.0,173.0,INACTIVE,INACTIVE,80.0,217.0,INACTIVE,46.0,119.0,264.0,123.0,109.0,INACTIVE,INACTIVE,71.0,327.0,179.0,INACTIVE,167.0,151.0
144,2017,ACS5YR,Housing Prices,Rent 300 to 349,21.0,28.0,INACTIVE,INACTIVE,0.0,39.0,INACTIVE,9.0,13.0,0.0,0.0,101.0,INACTIVE,INACTIVE,0.0,17.0,0.0,INACTIVE,42.0,4.0
145,2017,ACS5YR,Housing Prices,Rent 3000 to 3499 (ACS2015-),90.0,141.0,INACTIVE,INACTIVE,76.0,195.0,INACTIVE,12.0,73.0,86.0,116.0,106.0,INACTIVE,INACTIVE,117.0,104.0,205.0,INACTIVE,74.0,90.0
146,2017,ACS5YR,Housing Prices,Rent 350 to 399,29.0,15.0,INACTIVE,INACTIVE,0.0,15.0,INACTIVE,41.0,0.0,101.0,45.0,60.0,INACTIVE,INACTIVE,0.0,14.0,0.0,INACTIVE,0.0,37.0
147,2017,ACS5YR,Housing Prices,Rent 3500 or more (ACS2015-),65.0,183.0,INACTIVE,INACTIVE,64.0,141.0,INACTIVE,112.0,35.0,281.0,17.0,176.0,INACTIVE,INACTIVE,123.0,59.0,92.0,INACTIVE,141.0,133.0
148,2017,ACS5YR,Housing Prices,Rent 400 to 449,0.0,62.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,75.0,55.0,64.0,0.0,153.0,INACTIVE,INACTIVE,0.0,15.0,11.0,INACTIVE,38.0,15.0
149,2017,ACS5YR,Housing Prices,Rent 450 to 499,0.0,52.0,INACTIVE,INACTIVE,0.0,17.0,INACTIVE,33.0,28.0,21.0,0.0,49.0,INACTIVE,INACTIVE,35.0,19.0,0.0,INACTIVE,0.0,32.0
150,2017,ACS5YR,Housing Prices,Rent 500 to 549,0.0,0.0,INACTIVE,INACTIVE,0.0,108.0,INACTIVE,44.0,38.0,0.0,0.0,50.0,INACTIVE,INACTIVE,20.0,16.0,0.0,INACTIVE,7.0,9.0
151,2017,ACS5YR,Housing Prices,Rent 550 to 599,0.0,0.0,INACTIVE,INACTIVE,15.0,16.0,INACTIVE,8.0,7.0,0.0,26.0,32.0,INACTIVE,INACTIVE,0.0,13.0,0.0,INACTIVE,0.0,14.0
152,2017,ACS5YR,Housing Prices,Rent 600 to 649,6.0,14.0,INACTIVE,INACTIVE,5.0,50.0,INACTIVE,0.0,0.0,0.0,10.0,91.0,INACTIVE,INACTIVE,39.0,10.0,25.0,INACTIVE,0.0,10.0
153,2017,ACS5YR,Housing Prices,Rent 650 to 699,7.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,51.0,37.0,0.0,58.0,111.0,INACTIVE,INACTIVE,71.0,0.0,26.0,INACTIVE,14.0,17.0
154,2017,ACS5YR,Housing Prices,Rent 700 to 749,0.0,0.0,INACTIVE,INACTIVE,0.0,68.0,INACTIVE,39.0,7.0,39.0,0.0,17.0,INACTIVE,INACTIVE,24.0,14.0,24.0,INACTIVE,0.0,39.0
155,2017,ACS5YR,Housing Prices,Rent 750 to 799,0.0,0.0,INACTIVE,INACTIVE,4.0,55.0,INACTIVE,8.0,0.0,0.0,38.0,64.0,INACTIVE,INACTIVE,0.0,0.0,33.0,INACTIVE,47.0,0.0
156,2017,ACS5YR,Housing Prices,Rent 800 to 899,0.0,58.0,INACTIVE,INACTIVE,0.0,43.0,INACTIVE,75.0,82.0,119.0,97.0,127.0,INACTIVE,INACTIVE,17.0,27.0,40.0,INACTIVE,21.0,87.0
157,2017,ACS5YR,Housing Prices,Rent 900 to 999,19.0,50.0,INACTIVE,INACTIVE,17.0,23.0,INACTIVE,76.0,23.0,31.0,83.0,63.0,INACTIVE,INACTIVE,133.0,87.0,45.0,INACTIVE,53.0,114.0
158,2017,ACS5YR,Housing Prices,Rent Burdened,0.3466898954703832,0.3127572016460905,INACTIVE,INACTIVE,0.3910355486862442,0.4358462306540189,INACTIVE,0.3084415584415584,0.2859315589353612,0.4890693316677076,0.4850345356868764,0.4592684954280964,INACTIVE,INACTIVE,0.4114285714285714,0.2732342007434944,0.3244755244755244,INACTIVE,0.3570919458303635,0.3851753805426869
159,2017,ACS5YR,Housing Prices,Rent Less than 100,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,45.0,31.0,0.0,0.0,49.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,10.0,0.0
160,2017,ACS5YR,Housing Prices,Rent Total,1148.0,1944.0,INACTIVE,INACTIVE,647.0,2003.0,INACTIVE,1232.0,1315.0,1601.0,1303.0,2406.0,INACTIVE,INACTIVE,1575.0,1614.0,1430.0,INACTIVE,1403.0,1511.0
161,2017,ACS5YR,Housing Prices,"Rent Total No cash rent  (No cash rent, DEC2000 and ACS2009-2014)",218.0,173.0,INACTIVE,INACTIVE,80.0,217.0,INACTIVE,46.0,119.0,264.0,123.0,109.0,INACTIVE,INACTIVE,71.0,327.0,179.0,INACTIVE,167.0,151.0
162,2017,ACS5YR,Housing Prices,Rent Total No cash rent (ACS2015-),37.0,0.0,INACTIVE,INACTIVE,6.0,27.0,INACTIVE,7.0,6.0,0.0,17.0,0.0,INACTIVE,INACTIVE,19.0,33.0,12.0,INACTIVE,8.0,41.0
163,2017,ACS5YR,Housing Prices,Rent Total With cash rent,1111.0,1944.0,INACTIVE,INACTIVE,641.0,1976.0,INACTIVE,1225.0,1309.0,1601.0,1286.0,2406.0,INACTIVE,INACTIVE,1556.0,1581.0,1418.0,INACTIVE,1395.0,1470.0
164,2017,ACS5YR,Housing Type,10-19 Units,0.109546165884194,0.2420161600615621,INACTIVE,INACTIVE,0.1729106628242075,0.1361668634395907,INACTIVE,0.1970524017467249,0.1838191552647233,0.0852904820766378,0.0399181166837256,0.1716496658459373,INACTIVE,INACTIVE,0.1514841351074718,0.1180555555555555,0.2403100775193798,INACTIVE,0.0934479054779806,0.1741626794258373
165,2017,ACS5YR,Housing Type,2-4 Units,0.0297339593114241,0.1277414390150057,INACTIVE,INACTIVE,0.3717579250720461,0.071625344352617,INACTIVE,0.2156113537117903,0.2629387269482451,0.0131850020601565,0.0046059365404298,0.0383397819205065,INACTIVE,INACTIVE,0.1637666325486182,0.3856481481481481,0.2914728682170542,INACTIVE,0.3383458646616541,0.1971291866028708
166,2017,ACS5YR,Housing Type,20 Units or More,0.7850808555033907,0.4243939976914198,INACTIVE,INACTIVE,0.0710854947166186,0.6875245966155057,INACTIVE,0.2429039301310043,0.2486615110053539,0.7536052740008241,0.9344933469805528,0.6398170946183609,INACTIVE,INACTIVE,0.5358239508700102,0.2287037037037037,0.1126614987080103,INACTIVE,0.3163265306122449,0.4349282296650718
167,2017,ACS5YR,Housing Type,5-9 Units,0.0667709963484611,0.1342824163139669,INACTIVE,INACTIVE,0.2199807877041306,0.0251869342778433,INACTIVE,0.2467248908296943,0.2415229030339084,0.0770498557890399,0.0,0.0710517059444249,INACTIVE,INACTIVE,0.0921187308085977,0.1847222222222222,0.3095607235142119,INACTIVE,0.1417830290010741,0.1732057416267942
168,2017,ACS5YR,Housing Type,Other Type,0.0046948356807511,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0092118730808597,0.0166666666666666,0.0,INACTIVE,0.0,0.0
169,2017,ACS5YR,Housing Type,Single Family Housing,0.0041731872717788,0.0715659869180454,INACTIVE,INACTIVE,0.1642651296829971,0.0794962613144431,INACTIVE,0.097707423580786,0.0630577037477691,0.0708693860733415,0.0209825997952917,0.0791417516707703,INACTIVE,INACTIVE,0.0475946775844421,0.0662037037037037,0.0459948320413436,INACTIVE,0.1100966702470461,0.0205741626794258
170,2017,ACS5YR,Income,Household Income 10000 to 14999,144.0,173.0,INACTIVE,INACTIVE,17.0,350.0,INACTIVE,121.0,123.0,294.0,148.0,475.0,INACTIVE,INACTIVE,118.0,40.0,31.0,INACTIVE,138.0,172.0
171,2017,ACS5YR,Income,Household Income 100000 to 124999,247.0,88.0,INACTIVE,INACTIVE,66.0,191.0,INACTIVE,175.0,88.0,124.0,189.0,54.0,INACTIVE,INACTIVE,156.0,160.0,251.0,INACTIVE,236.0,97.0
172,2017,ACS5YR,Income,Household Income 125000 to 149999,81.0,87.0,INACTIVE,INACTIVE,63.0,150.0,INACTIVE,61.0,109.0,117.0,52.0,79.0,INACTIVE,INACTIVE,80.0,120.0,181.0,INACTIVE,109.0,164.0
173,2017,ACS5YR,Income,Household Income 15000 to 19999,0.0,92.0,INACTIVE,INACTIVE,5.0,92.0,INACTIVE,55.0,56.0,54.0,169.0,327.0,INACTIVE,INACTIVE,44.0,43.0,9.0,INACTIVE,73.0,85.0
174,2017,ACS5YR,Income,Household Income 150000 to 199999,159.0,325.0,INACTIVE,INACTIVE,86.0,145.0,INACTIVE,191.0,154.0,327.0,152.0,94.0,INACTIVE,INACTIVE,232.0,343.0,213.0,INACTIVE,215.0,142.0
175,2017,ACS5YR,Income,Household Income 20000 to 24999,63.0,89.0,INACTIVE,INACTIVE,29.0,160.0,INACTIVE,91.0,73.0,174.0,107.0,261.0,INACTIVE,INACTIVE,27.0,62.0,26.0,INACTIVE,74.0,73.0
176,2017,ACS5YR,Income,Household Income 25000 to 29999,18.0,66.0,INACTIVE,INACTIVE,42.0,64.0,INACTIVE,67.0,36.0,152.0,56.0,127.0,INACTIVE,INACTIVE,20.0,107.0,12.0,INACTIVE,45.0,79.0
177,2017,ACS5YR,Income,Household Income 30000 to 34999,44.0,95.0,INACTIVE,INACTIVE,16.0,84.0,INACTIVE,48.0,0.0,28.0,53.0,168.0,INACTIVE,INACTIVE,39.0,111.0,46.0,INACTIVE,45.0,67.0
178,2017,ACS5YR,Income,Household Income 35000 to 39999,36.0,81.0,INACTIVE,INACTIVE,23.0,34.0,INACTIVE,48.0,22.0,18.0,66.0,30.0,INACTIVE,INACTIVE,37.0,22.0,47.0,INACTIVE,9.0,34.0
179,2017,ACS5YR,Income,Household Income 40000 to 44999,0.0,19.0,INACTIVE,INACTIVE,18.0,102.0,INACTIVE,65.0,82.0,80.0,81.0,12.0,INACTIVE,INACTIVE,57.0,12.0,22.0,INACTIVE,14.0,41.0
180,2017,ACS5YR,Income,Household Income 45000 to 49999,16.0,54.0,INACTIVE,INACTIVE,9.0,17.0,INACTIVE,65.0,8.0,0.0,10.0,47.0,INACTIVE,INACTIVE,66.0,0.0,22.0,INACTIVE,12.0,56.0
181,2017,ACS5YR,Income,Household Income 50000 to 59999,79.0,145.0,INACTIVE,INACTIVE,38.0,87.0,INACTIVE,31.0,52.0,131.0,44.0,90.0,INACTIVE,INACTIVE,108.0,82.0,107.0,INACTIVE,55.0,47.0
182,2017,ACS5YR,Income,Household Income 60000 to 74999,146.0,130.0,INACTIVE,INACTIVE,84.0,93.0,INACTIVE,185.0,162.0,96.0,132.0,204.0,INACTIVE,INACTIVE,131.0,92.0,149.0,INACTIVE,123.0,120.0
183,2017,ACS5YR,Income,Household Income 75000 to 99999,211.0,283.0,INACTIVE,INACTIVE,146.0,266.0,INACTIVE,148.0,115.0,233.0,118.0,161.0,INACTIVE,INACTIVE,185.0,115.0,193.0,INACTIVE,154.0,209.0
184,2017,ACS5YR,Income,Household Income Greater than 200000,280.0,548.0,INACTIVE,INACTIVE,299.0,371.0,INACTIVE,231.0,446.0,145.0,272.0,174.0,INACTIVE,INACTIVE,392.0,584.0,479.0,INACTIVE,332.0,387.0
185,2017,ACS5YR,Income,Household Income Less than 10000,54.0,127.0,INACTIVE,INACTIVE,11.0,176.0,INACTIVE,184.0,57.0,101.0,114.0,322.0,INACTIVE,INACTIVE,124.0,133.0,63.0,INACTIVE,63.0,85.0
186,2017,ACS5YR,Income,Households Total for Income,1578.0,2402.0,INACTIVE,INACTIVE,952.0,2382.0,INACTIVE,1766.0,1583.0,2074.0,1763.0,2625.0,INACTIVE,INACTIVE,1816.0,2026.0,1851.0,INACTIVE,1697.0,1858.0
187,2017,ACS5YR,Income,Median Family Income,115264.42307692308,136458.33333333334,INACTIVE,INACTIVE,148529.41176470587,103457.44680851063,INACTIVE,59807.69230769231,160616.43835616438,84134.61538461539,67200.0,26380.95238095238,INACTIVE,INACTIVE,198780.48780487804,156969.69696969696,154611.6504854369,INACTIVE,124509.80392156864,127083.33333333331
188,2017,ACS5YR,Income,Median Household Income,97393.36492890996,86484.09893992933,INACTIVE,INACTIVE,114393.9393939394,64032.25806451613,INACTIVE,68756.75675675676,101562.5,60781.25,63806.81818181818,23611.11111111111,INACTIVE,INACTIVE,93513.51351351352,132083.33333333334,119770.91633466136,INACTIVE,104608.05084745763,83373.20574162679
189,2017,ACS5YR,Income,Percent in Poverty,0.068922305764411,0.1103608847497089,INACTIVE,INACTIVE,0.0483716475095785,0.1851651326475365,INACTIVE,0.1975826344351258,0.0758699372504278,0.1442991511814636,0.1410758817242607,0.3106796116504854,INACTIVE,INACTIVE,0.1007416563658838,0.1374111565797975,0.0747234960884812,INACTIVE,0.107768691588785,0.1533451746595618
190,2017,ACS5YR,Journey to Work,Journey to Work by Bike,0.0558441558441558,0.0291144359078042,INACTIVE,INACTIVE,0.0502008032128514,0.0,INACTIVE,0.0794896957801766,0.0966971746916036,0.096136567834681,0.0343709468223086,0.0454352441613588,INACTIVE,INACTIVE,0.0643397813288477,0.1088129496402877,0.1378404988513291,INACTIVE,0.0752388535031847,0.0303304662743322
191,2017,ACS5YR,Journey to Work,Journey to Work by Car,0.1902597402597402,0.3420946219167003,INACTIVE,INACTIVE,0.4029451137884873,0.25,INACTIVE,0.28900883218842,0.2610425785913251,0.252021563342318,0.304798962386511,0.281104033970276,INACTIVE,INACTIVE,0.1871320437342304,0.2688848920863309,0.2832294059730882,INACTIVE,0.2046178343949044,0.2571299230421004
192,2017,ACS5YR,Journey to Work,Journey to Work by Carpooled,0.0389610389610389,0.0695511524464213,INACTIVE,INACTIVE,0.0394912985274431,0.0551546391752577,INACTIVE,0.0647693817468106,0.0533227218463987,0.0449236298292902,0.0389105058365758,0.0212314225053078,INACTIVE,INACTIVE,0.0029436501261564,0.0524580335731414,0.063340991138825,INACTIVE,0.0155254777070063,0.0620190131281122
193,2017,ACS5YR,Journey to Work,Journey to Work by Drove Alone,0.1512987012987013,0.272543469470279,INACTIVE,INACTIVE,0.3634538152610442,0.1948453608247422,INACTIVE,0.2242394504416094,0.2077198567449263,0.2070979335130278,0.2658884565499351,0.2598726114649681,INACTIVE,INACTIVE,0.184188393608074,0.2164268585131894,0.2198884148342632,INACTIVE,0.1890923566878981,0.1951109099139882
194,2017,ACS5YR,Journey to Work,Journey to Work by Other Journey Type,0.0649350649350649,0.052163364334816,INACTIVE,INACTIVE,0.0408299866131191,0.0298969072164948,INACTIVE,0.0544651619234543,0.0513330680461599,0.0125786163522012,0.0123216601815823,0.027176220806794,INACTIVE,INACTIVE,0.0584524810765349,0.0356714628297362,0.0374138496882179,INACTIVE,0.0394108280254777,0.0321412403802625
195,2017,ACS5YR,Journey to Work,Journey to Work by Transit,0.3331168831168831,0.3978972907399919,INACTIVE,INACTIVE,0.3828647925033467,0.4123711340206185,INACTIVE,0.4234543670264966,0.4289693593314763,0.4811320754716981,0.4656290531776913,0.4704883227176221,INACTIVE,INACTIVE,0.4583683767872161,0.4358513189448441,0.3866097801115851,INACTIVE,0.4534235668789809,0.4078768673607967
196,2017,ACS5YR,Journey to Work,Journey to Work by Walk,0.2720779220779221,0.1314193287505054,INACTIVE,INACTIVE,0.0662650602409638,0.2056701030927835,INACTIVE,0.1231599607458292,0.0875447672105053,0.1343216531895777,0.1394293125810635,0.086624203821656,INACTIVE,INACTIVE,0.1934398654331371,0.0935251798561151,0.075812274368231,INACTIVE,0.1126592356687898,0.2091444092349479
197,2017,ACS5YR,Journey to Work,Journey to Work by Worked at Home,0.0837662337662337,0.0473109583501819,INACTIVE,INACTIVE,0.0568942436412315,0.102061855670103,INACTIVE,0.0304219823356231,0.0744130521289295,0.0238095238095238,0.043450064850843,0.0891719745222929,INACTIVE,INACTIVE,0.0382674516400336,0.0572541966426858,0.0790941910075484,INACTIVE,0.1146496815286624,0.0633770937075599
198,2017,ACS5YR,Journey to Work,Total Workers 16 Years and Older,1540.0,2473.0,INACTIVE,INACTIVE,1494.0,1940.0,INACTIVE,2038.0,2513.0,2226.0,1542.0,2355.0,INACTIVE,INACTIVE,2378.0,3336.0,3047.0,INACTIVE,2512.0,2209.0
199,2017,ACS5YR,Journey to Work,"Total Workers 16 Years and Older, alternate",0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
200,2017,ACS5YR,Language Spoken at Home,Asian/Pacific Islander,0.188069594034797,0.1502890173410404,INACTIVE,INACTIVE,0.1022672455378678,0.2815376285868977,INACTIVE,0.1282591519620753,0.0547019053472649,0.3466882816118573,0.2864983534577388,0.2719680464778504,INACTIVE,INACTIVE,0.1527954256670902,0.0621076233183856,0.0821737988973483,INACTIVE,0.0346281240590183,0.0747091243110839
201,2017,ACS5YR,Language Spoken at Home,"Asian/Pacific Islander, alternate",0.188069594034797,0.1502890173410404,INACTIVE,INACTIVE,0.1022672455378678,0.2815376285868977,INACTIVE,0.1282591519620753,0.0547019053472649,0.3466882816118573,0.2864983534577388,0.2719680464778504,INACTIVE,INACTIVE,0.1527954256670902,0.0621076233183856,0.0821737988973483,INACTIVE,0.0346281240590183,0.0747091243110839
202,2017,ACS5YR,Language Spoken at Home,English Only,0.6474730737365368,0.7353082851637764,INACTIVE,INACTIVE,0.7949831162566329,0.5866269626421223,INACTIVE,0.762970766394522,0.787338660110633,0.5041685965724872,0.5236004390779363,0.5085330428467684,INACTIVE,INACTIVE,0.7121982210927573,0.8116591928251121,0.8057232869519559,INACTIVE,0.8018669075579644,0.7204531537048378
203,2017,ACS5YR,Language Spoken at Home,"English Only, alternate",0.6474730737365368,0.7353082851637764,INACTIVE,INACTIVE,0.7949831162566329,0.5866269626421223,INACTIVE,0.762970766394522,0.787338660110633,0.5041685965724872,0.5236004390779363,0.5085330428467684,INACTIVE,INACTIVE,0.7121982210927573,0.8116591928251121,0.8057232869519559,INACTIVE,0.8018669075579644,0.7204531537048378
204,2017,ACS5YR,Language Spoken at Home,Other European Languages,0.0990057995028997,0.058766859344894,INACTIVE,INACTIVE,0.0588519054510371,0.0546832701678397,INACTIVE,0.0260732156966025,0.094960049170252,0.1218156553960166,0.1437980241492865,0.1294480755265069,INACTIVE,INACTIVE,0.0873570520965692,0.050896860986547,0.0462063533735888,INACTIVE,0.0421559771153267,0.0410287813839559
205,2017,ACS5YR,Language Spoken at Home,"Other European Languages, alternate",0.0990057995028997,0.058766859344894,INACTIVE,INACTIVE,0.0588519054510371,0.0546832701678397,INACTIVE,0.0260732156966025,0.094960049170252,0.1218156553960166,0.1437980241492865,0.1294480755265069,INACTIVE,INACTIVE,0.0873570520965692,0.050896860986547,0.0462063533735888,INACTIVE,0.0421559771153267,0.0410287813839559
206,2017,ACS5YR,Language Spoken at Home,Other Languages,0.0149130074565037,0.0236030828516377,INACTIVE,INACTIVE,0.0024119633381572,0.0146182999458581,INACTIVE,0.0474058467210956,0.005838967424708,0.0,0.0,0.0622730573710965,INACTIVE,INACTIVE,0.0079415501905972,0.0109865470852017,0.0086636912575479,INACTIVE,0.0545016561276723,0.0
207,2017,ACS5YR,Language Spoken at Home,"Other Languages, alternate",0.0149130074565037,0.0236030828516377,INACTIVE,INACTIVE,0.0024119633381572,0.0146182999458581,INACTIVE,0.0474058467210956,0.005838967424708,0.0,0.0,0.0622730573710965,INACTIVE,INACTIVE,0.0079415501905972,0.0109865470852017,0.0086636912575479,INACTIVE,0.0545016561276723,0.0
208,2017,ACS5YR,Language Spoken at Home,Spanish Only,0.0505385252692626,0.0320327552986512,INACTIVE,INACTIVE,0.0414857694163048,0.062533838657282,INACTIVE,0.0352910192257045,0.0571604179471419,0.0273274664196387,0.0461031833150384,0.0277777777777777,INACTIVE,INACTIVE,0.039707750952986,0.0643497757847533,0.0572328695195589,INACTIVE,0.066847335140018,0.1638089406001224
209,2017,ACS5YR,Language Spoken at Home,"Spanish Only, alternate",0.0505385252692626,0.0320327552986512,INACTIVE,INACTIVE,0.0414857694163048,0.062533838657282,INACTIVE,0.0352910192257045,0.0571604179471419,0.0273274664196387,0.0461031833150384,0.0277777777777777,INACTIVE,INACTIVE,0.039707750952986,0.0643497757847533,0.0572328695195589,INACTIVE,0.066847335140018,0.1638089406001224
210,2017,ACS5YR,Nativity,Foreign Born,0.4065979381443299,0.2469783352337514,INACTIVE,INACTIVE,0.1705882352941176,0.3938502673796791,INACTIVE,0.2027125211915718,0.1409013120365088,0.4526173285198556,0.4282151763448522,0.4541531823085221,INACTIVE,INACTIVE,0.2042645241038319,0.2048811817597944,0.1762452107279693,INACTIVE,0.1936331775700934,0.2035398230088495
211,2017,ACS5YR,Population,Total Population,2425.0,4385.0,INACTIVE,INACTIVE,2210.0,3740.0,INACTIVE,4129.0,3506.0,4432.0,2807.0,5562.0,INACTIVE,INACTIVE,3236.0,4671.0,3915.0,INACTIVE,3424.0,3390.0
212,2017,ACS5YR,Race/Ethnicity,Asian,752.0,1112.0,INACTIVE,INACTIVE,393.0,1280.0,INACTIVE,683.0,404.0,1831.0,962.0,1641.0,INACTIVE,INACTIVE,814.0,733.0,486.0,INACTIVE,341.0,536.0
213,2017,ACS5YR,Race/Ethnicity,"Asian Alone, Not Hispanic or Latino",714.0,1112.0,INACTIVE,INACTIVE,393.0,1280.0,INACTIVE,674.0,404.0,1814.0,962.0,1641.0,INACTIVE,INACTIVE,814.0,733.0,481.0,INACTIVE,341.0,498.0
214,2017,ACS5YR,Race/Ethnicity,Black/African American,4.0,236.0,INACTIVE,INACTIVE,171.0,115.0,INACTIVE,1463.0,292.0,324.0,190.0,1954.0,INACTIVE,INACTIVE,143.0,654.0,398.0,INACTIVE,147.0,187.0
215,2017,ACS5YR,Race/Ethnicity,"Black/African American Alone, Not Hispanic or Latino",4.0,236.0,INACTIVE,INACTIVE,165.0,115.0,INACTIVE,1324.0,271.0,307.0,182.0,1954.0,INACTIVE,INACTIVE,143.0,654.0,398.0,INACTIVE,147.0,187.0
216,2017,ACS5YR,Race/Ethnicity,Latino Population (of Any Race),233.0,246.0,INACTIVE,INACTIVE,263.0,293.0,INACTIVE,344.0,390.0,498.0,227.0,315.0,INACTIVE,INACTIVE,270.0,478.0,432.0,INACTIVE,453.0,815.0
217,2017,ACS5YR,Race/Ethnicity,Native American Indian,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,19.0,399.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,10.0,INACTIVE,0.0,62.0
218,2017,ACS5YR,Race/Ethnicity,"Native American Indian Alone, Not Hispanic or Latino",0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,65.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,10.0,INACTIVE,0.0,52.0
219,2017,ACS5YR,Race/Ethnicity,Native Hawaiian/Pacific Islander,0.0,0.0,INACTIVE,INACTIVE,16.0,47.0,INACTIVE,0.0,11.0,14.0,0.0,0.0,INACTIVE,INACTIVE,6.0,0.0,0.0,INACTIVE,0.0,0.0
220,2017,ACS5YR,Race/Ethnicity,"Native Hawaiian/Pacific Islander Alone, Not Hispanic or Latino",0.0,0.0,INACTIVE,INACTIVE,16.0,47.0,INACTIVE,0.0,11.0,14.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
221,2017,ACS5YR,Race/Ethnicity,Other/Two or More Races,194.0,118.0,INACTIVE,INACTIVE,138.0,78.0,INACTIVE,330.0,444.0,112.0,303.0,666.0,INACTIVE,INACTIVE,213.0,530.0,324.0,INACTIVE,314.0,511.0
222,2017,ACS5YR,Race/Ethnicity,"Population, Not Hispanic or Latino",2192.0,4139.0,INACTIVE,INACTIVE,1947.0,3447.0,INACTIVE,3785.0,3116.0,3934.0,2580.0,5247.0,INACTIVE,INACTIVE,2966.0,4193.0,3483.0,INACTIVE,2971.0,2575.0
223,2017,ACS5YR,Race/Ethnicity,Some Other Race Alone,79.0,16.0,INACTIVE,INACTIVE,57.0,2.0,INACTIVE,19.0,209.0,49.0,69.0,196.0,INACTIVE,INACTIVE,108.0,163.0,79.0,INACTIVE,147.0,441.0
224,2017,ACS5YR,Race/Ethnicity,"Some Other Race Alone, Not Hispanic or Latino",7.0,0.0,INACTIVE,INACTIVE,17.0,0.0,INACTIVE,0.0,30.0,0.0,10.0,57.0,INACTIVE,INACTIVE,37.0,0.0,0.0,INACTIVE,0.0,0.0
225,2017,ACS5YR,Race/Ethnicity,Two Or More Races,115.0,102.0,INACTIVE,INACTIVE,81.0,76.0,INACTIVE,311.0,235.0,63.0,234.0,470.0,INACTIVE,INACTIVE,105.0,367.0,245.0,INACTIVE,167.0,70.0
226,2017,ACS5YR,Race/Ethnicity,"Two Or More Races, Not Hispanic or Latino",115.0,102.0,INACTIVE,INACTIVE,81.0,76.0,INACTIVE,311.0,169.0,63.0,181.0,421.0,INACTIVE,INACTIVE,58.0,288.0,200.0,INACTIVE,146.0,70.0
