,Category,Attribute,2024_McLaren Park,2024_San Francisco,2023_McLaren Park,2023_San Francisco,2022_McLaren Park,2022_San Francisco,2021_McLaren Park,2021_San Francisco,2020_McLaren Park,2020_San Francisco,2019_McLaren Park,2019_San Francisco,2018_McLaren Park,2018_San Francisco,2017_McLaren Park,2017_San Francisco,2016_McLaren Park,2016_San Francisco,2015_McLaren Park,2015_San Francisco,2014_McLaren Park,2014_San Francisco,2013_McLaren Park,2013_San Francisco,2012_McLaren Park,2012_San Francisco,2011_McLaren Park,2011_San Francisco,2010_McLaren Park,2010_San Francisco,2000_McLaren Park,2000_San Francisco
427,Income,"Median Household Income by Race, Two or More Races",0.0,133948.4126984127,0.0,133964.33041301626,0.0,133110.7305936073,0.0,129736.9042000944,0.0,126874.15196743557,0.0,128272.0588235294,0.0,115147.17125382264,0.0,99942.87890327496,0.0,85506.0858424087,0.0,76487.36756316219,0.0,70452.75590551182,0.0,68703.20855614974,0.0,66147.41641337387,0.0,66448.45360824742,0.0,66909.93788819876,0.0,49061.72839506173
428,Income,"Median Household Income by Race, White Alone",0.0,176904.72564844423,0.0,176695.49832907412,0.0,172221.43598452685,0.0,156115.23276497895,0.0,144777.67801374142,0.0,141462.6998223801,0.0,127846.1513114538,0.0,116632.77728850438,0.0,107941.23510940536,0.0,100094.06657018814,0.0,96533.61829944549,0.0,92009.10908182272,0.0,89777.81041026568,0.0,87489.53882746774,0.0,84856.19845251254,28333.33333333333,64056.81818181818
429,Income,"Median Household Income by Race, White Alone, Not Hispanic or Latino",0.0,179566.07441810227,0.0,180661.76470588235,0.0,176811.63123466884,0.0,161234.32059903658,0.0,149421.51411462788,0.0,147102.5202240199,0.0,133214.18229204373,0.0,121107.51221729742,0.0,112691.42732573982,0.0,105210.628475501,0.0,101268.05123233148,0.0,96647.46780235005,0.0,94809.6264367816,0.0,92465.7362945178,0.0,89560.55915642837,0.0,65876.06385790558
430,Income,Percent in Poverty,,0.1113604023552502,,0.1056659306523586,,0.1047756967547361,,0.1030257299879177,,0.1025115875378968,,0.1031213469423362,,0.1082799641527579,,0.1161249583248412,,0.1241638395338585,,0.1320454925572838,,0.13237241619923,,0.1342626531666365,,0.1315243500198909,,0.1229353033059334,,0.1186272068431713,0.0,0.1131303602506546
431,Income,"Percent in Poverty by Race, American Indian and Alaska Native Alone",,0.3056076359297767,,0.3430211032950759,,0.3199391833188532,,0.3143893591293833,,0.2380311995696611,,0.1658322903629537,,0.1075110456553755,,0.1392835083384805,,0.1732725359522974,,0.2279491833030853,,0.2107875579086697,,0.2858858858858858,,0.24434638720353,,0.1988049972840847,,0.1801915322580645,,0.1760070052539404
432,Income,"Percent in Poverty by Race, Asian Alone",,0.107724382362139,,0.1021965237623934,,0.1041031950294211,,0.0993443538174539,,0.0995480535488067,,0.0973312190474266,,0.1065945283789301,,0.1180311211652071,,0.1283970524551724,,0.1384202508577855,,0.137666115221699,,0.1358918201795832,,0.1294090897230888,,0.1205190848904372,,0.1143122499705008,0.0,0.1070555420198778
433,Income,"Percent in Poverty by Race, Black or African American Alone",,0.2767629298365294,,0.2550790620257502,,0.2559260747288067,,0.2649647481682872,,0.2636109818520242,,0.2876346540076684,,0.305040821942941,,0.3168824655785538,,0.3227957971676564,,0.3143225749049091,,0.297003378010243,,0.2994204904207931,,0.2970933722026923,,0.2721396793418954,,0.2694866217557494,0.0,0.250607116460775
434,Income,"Percent in Poverty by Race, Hispanic or Latino",,0.1398963730569948,,0.1335750935534894,,0.1329503712387651,,0.1330365286215585,,0.13242544444266,,0.1344921950279437,,0.134599875930521,,0.1374922965309035,,0.1489572516784641,,0.1565491888436026,,0.1589088196178922,,0.1665263956961565,,0.1655443746689869,,0.1518560758722999,,0.1442482301234308,0.0,0.1560413605847017
435,Income,"Percent in Poverty by Race, Native Hawaiian and Other Pacific Islander Alone",,0.1041020337814546,,0.1084028223220012,,0.100878521660103,,0.1447963800904977,,0.1307789740341988,,0.1666666666666666,,0.1963081292154774,,0.2135604323616115,,0.2426470588235294,,0.2806197018415668,,0.232796486090776,,0.227027027027027,,0.2703101920236336,,0.238454288407163,,0.2357849196538937,,0.2701774470520893
436,Income,"Percent in Poverty by Race, Some Other Race Alone",,0.1669071364018328,,0.166515923263674,,0.1589921398202042,,0.1487151112750522,,0.1565901991101574,,0.15996758756708,,0.1462212319150235,,0.1524214265326187,,0.1647273792901346,,0.1679424110619385,,0.1753982041568118,,0.1925704526046114,,0.1884701852050101,,0.1657078465096969,,0.1546217962725939,0.0,0.1632495164410058
437,Income,"Percent in Poverty by Race, Two or More Races",,0.1025540071491478,,0.0962751766228115,,0.0971614751708312,,0.0965770171149144,,0.0895189442315879,,0.0987477939322632,,0.1096083098896342,,0.1245503914239368,,0.1404278391167192,,0.1520530987436458,,0.1510190444370197,,0.1532881017417099,,0.1449248809087578,,0.1296258710506731,,0.1178505115229184,,0.1428571428571428
438,Income,"Percent in Poverty by Race, White Alone",,0.0823376956713628,,0.0774788159073141,,0.0762426728024095,,0.0774622588251818,,0.0770240915731474,,0.0774162710557992,,0.0810851352668961,,0.0853055088162964,,0.0908589528600708,,0.0987258851333384,,0.101810583575704,,0.1046034724436896,,0.1051690878899064,,0.1011801535441874,,0.0993243478390565,0.0,0.0851594386075782
439,Income,"Percent in Poverty by Race, White Alone, Not Hispanic or Latino",,0.0813221736779424,,0.0766941347552108,,0.0733219337789522,,0.0722694356334909,,0.0721949506956805,,0.0719269963893335,,0.0747848346835871,,0.0792294850686872,,0.0839072826556623,,0.0904934351467627,,0.0934709126489948,,0.0940750332678915,,0.0945500771486114,,0.090922632166123,,0.0897322993006566,,0.0765597924167467
440,Journey to Work,Journey to Work by Bike,,0.0329879276302361,,0.0328941674178437,,0.0341092630722379,,0.0335150801847893,,0.0360319321482704,,0.0395593184563246,,0.0402347124177166,,0.0391703298703084,,0.0413504597283024,,0.040321010944916,,0.0380119973241799,,0.0349765620975634,,0.0337878173375318,,0.0309165432438948,,0.0296686416502084,,
441,Journey to Work,Journey to Work by Car,,0.3452646188684758,,0.3458510748341253,,0.3510609441848422,,0.3588679653159753,,0.37429372183569,,0.3901755455750085,,0.4020433086110863,,0.4114097840900359,,0.4221576916161781,,0.4308964478752917,,0.4365885488062991,,0.4452395190134804,,0.4531176660909666,,0.4547285273080058,,0.4605014841250592,,
442,Journey to Work,Journey to Work by Carpooled,,0.0594444432508384,,0.0598689890880534,,0.0644066891061601,,0.0648023603071281,,0.0687035531460274,,0.0694032388569016,,0.0727092207031444,,0.0681800719025877,,0.0718422163963489,,0.0725140795212214,,0.0751203570684417,,0.075151344123951,,0.0802577434686911,,0.0780284503840457,,0.0793273506346511,,
443,Journey to Work,Journey to Work by Drove Alone,,0.2858201756176374,,0.2859820857460718,,0.2866542550786821,,0.2940656050088471,,0.3055901686896625,,0.3207723067181068,,0.3293340879079419,,0.3432297121874482,,0.3503154752198291,,0.3583823683540703,,0.3614681917378574,,0.3700881748895294,,0.3728599226222754,,0.37670007692396,,0.3811741334904081,,
444,Journey to Work,Journey to Work by Other Journey Type,,0.0305493905805866,,0.0324318504710777,,0.0361559421504925,,0.0391636442245334,,0.0399008861416274,,0.0388361848251384,,0.035435220762716,,0.0315392734522543,,0.0280143667707797,,0.0243859660380344,,0.0231721626986302,,0.0223852685000414,,0.0208049470705376,,0.0207005820962353,,0.0203019068408348,,
445,Journey to Work,Journey to Work by Transit,,0.1874601186396615,,0.2143989563036599,,0.2393217190460338,,0.2776723592662871,,0.3125722620103036,,0.3476826498743311,,0.3422055421519276,,0.340200744907574,,0.3361264075128678,,0.33148957377498,,0.3290030377137092,,0.3261373485718893,,0.3235692184302985,,0.3268556470223538,,0.3255488952796738,,
446,Journey to Work,Journey to Work by Walk,,0.0936462681789177,,0.0997802411225646,,0.1054430156049005,,0.1105132947421516,,0.1202991391883776,,0.1177632890462844,,0.1145086825723051,,0.1107756825286417,,0.1061221844516083,,0.1036997110302594,,0.1026067312226523,,0.1009229583940837,,0.0987910300169064,,0.0984351140656035,,0.0979984523520783,,
447,Journey to Work,Journey to Work by Worked at Home,,0.310091676102122,,0.2746437098507286,,0.2339091159414929,,0.1802676562662631,,0.116902058675731,,0.0659830122229127,,0.0655725334842482,,0.0669041851511855,,0.0662288899202635,,0.0692072903365182,,0.070617522234529,,0.0703383434229416,,0.0699293210537588,,0.0683635862639066,,0.0659806197521453,,
448,Journey to Work,Total Workers 16 Years and Older,0.0,465443.0,0.0,473701.0,0.0,486642.0,0.0,499596.0,0.0,489538.0,0.0,511662.0,0.0,503595.0,0.0,494558.0,0.0,478326.0,0.0,467523.0,0.0,455935.0,0.0,446499.0,0.0,438886.0,0.0,435495.0,0.0,432915.0,,
449,Language Spoken at Home,Asian/Pacific Islander,,0.2470039804215141,,0.2459647954995896,,0.247097183003279,,0.2481442975804763,,0.2558145309884826,,0.2516018990089936,,0.2531708347159793,,0.2568026549790575,,0.2561885070759319,,0.2592387211354363,,0.260963254722774,,0.2613799537269324,,0.2653853842419396,,0.2665288360625807,,0.2677287629452116,0.4216524216524216,0.2609588949238919
450,Language Spoken at Home,English Only,,0.5640374393838846,,0.5661986246521591,,0.5709539892586235,,0.5733330751346163,,0.5682819383259912,,0.5713939580039774,,0.5691634740112824,,0.5625054664191796,,0.5601954434407136,,0.5575280480692013,,0.5543380140103793,,0.550138780705953,,0.547604150711213,,0.546699749514331,,0.5455905248223936,0.3219373219373219,0.5425749346208006
451,Language Spoken at Home,Other European Languages,,0.0673309517123619,,0.0655517407058917,,0.0624193320168072,,0.059645113932201,,0.059691133305852,,0.0600565192671686,,0.0599342363268876,,0.0608971244205595,,0.062842279218325,,0.0620848055213137,,0.0625744610004773,,0.0644114427675554,,0.0638871509163081,,0.0637733623530679,,0.0625979691493488,0.0,0.0667712733856367
452,Language Spoken at Home,Other Languages,,0.0104100425997025,,0.0108631458829653,,0.0116678663049295,,0.0104836747809647,,0.0109883833542754,,0.0097013546871888,,0.0099188512473981,,0.0098431988027327,,0.0101513500962148,,0.0100414772961448,,0.0091828376019031,,0.0077827552621819,,0.0074262630877989,,0.0068748924566641,,0.0074376849790379,0.0,0.0093180446590223
453,Language Spoken at Home,Spanish Only,,0.1112175858825366,,0.1114216932593942,,0.1078616294163606,,0.1083938385717415,,0.1052240140253986,,0.1072462690326713,,0.1078126036984524,,0.1099515553784705,,0.1106224201688145,,0.1111069479779037,,0.1129414326644662,,0.1162870675373771,,0.1156970510427402,,0.1161231596133562,,0.116645058104008,0.2564102564102564,0.1203768524106484
454,Nativity,Foreign Born,,0.3403494832376768,,0.342062934632266,,0.3385720139991239,,0.3411085800360263,,0.3453368702026664,,0.3428171556321123,,0.3443893212863572,,0.3476908126511878,,0.3491118540488798,,0.3513759706790252,,0.3552538529141195,,0.3557249176341387,,0.3570791503803887,,0.3563440752225165,,0.3562922956380173,0.4985994397759103,0.3676179588095266
455,Population,Total Population,0.0,828137.0,0.0,834326.0,0.0,849196.0,0.0,864367.0,0.0,843307.0,0.0,873136.0,0.0,868157.0,0.0,862338.0,0.0,848284.0,0.0,838717.0,0.0,827231.0,0.0,815872.0,0.0,806149.0,0.0,796570.0,0.0,787463.0,357.0,776733.0
456,Race/Ethnicity,Asian,0.0,291269.0,0.0,291587.0,0.0,295301.0,0.0,297045.0,0.0,295594.0,0.0,300424.0,0.0,297109.0,0.0,294766.0,0.0,287268.0,0.0,283839.0,0.0,277746.0,0.0,272144.0,0.0,270041.0,0.0,266890.0,0.0,264325.0,154.0,239938.0
457,Race/Ethnicity,"Asian Alone, Not Hispanic or Latino",0.0,289132.0,0.0,289226.0,0.0,293206.0,0.0,294750.0,0.0,292611.0,0.0,297514.0,0.0,294288.0,0.0,292113.0,0.0,284461.0,0.0,281309.0,0.0,275566.0,0.0,270166.0,0.0,268086.0,0.0,265286.0,0.0,262894.0,154.0,238597.0
458,Race/Ethnicity,Black/African American,0.0,40938.0,0.0,42187.0,0.0,43734.0,0.0,44783.0,0.0,44310.0,0.0,45141.0,0.0,44954.0,0.0,45225.0,0.0,45129.0,0.0,46350.0,0.0,47181.0,0.0,47596.0,0.0,48063.0,0.0,49025.0,0.0,48716.0,28.0,59060.0
459,Race/Ethnicity,"Black/African American Alone, Not Hispanic or Latino",0.0,38533.0,0.0,39883.0,0.0,41610.0,0.0,42290.0,0.0,42212.0,0.0,43367.0,0.0,43171.0,0.0,43532.0,0.0,43280.0,0.0,44404.0,0.0,45223.0,0.0,45513.0,0.0,45937.0,0.0,47110.0,0.0,47512.0,28.0,57819.0
460,Race/Ethnicity,Latino Population (of Any Race),0.0,134409.0,0.0,133028.0,0.0,131258.0,0.0,133033.0,0.0,128095.0,0.0,133007.0,0.0,132320.0,0.0,131645.0,0.0,129630.0,0.0,128337.0,0.0,126317.0,0.0,123998.0,0.0,121482.0,0.0,118832.0,0.0,115660.0,175.0,109565.0
461,Race/Ethnicity,Native American Indian,0.0,6014.0,0.0,5476.0,0.0,4682.0,0.0,4168.0,0.0,3742.0,0.0,3223.0,0.0,2746.0,0.0,3306.0,0.0,2922.0,0.0,2854.0,0.0,3124.0,0.0,3430.0,0.0,3690.0,0.0,3733.0,0.0,3994.0,0.0,3524.0
462,Race/Ethnicity,"Native American Indian Alone, Not Hispanic or Latino",0.0,1520.0,0.0,1691.0,0.0,1758.0,0.0,1675.0,0.0,1780.0,0.0,1634.0,0.0,1363.0,0.0,1435.0,0.0,1427.0,0.0,1520.0,0.0,1680.0,0.0,1942.0,0.0,2044.0,0.0,2064.0,0.0,2092.0,0.0,2054.0
463,Race/Ethnicity,Native Hawaiian/Pacific Islander,0.0,2928.0,0.0,3141.0,0.0,3312.0,0.0,3111.0,0.0,3159.0,0.0,3154.0,0.0,2876.0,0.0,3108.0,0.0,3046.0,0.0,3520.0,0.0,3454.0,0.0,3365.0,0.0,3437.0,0.0,3237.0,0.0,3266.0,0.0,3581.0
464,Race/Ethnicity,"Native Hawaiian/Pacific Islander Alone, Not Hispanic or Latino",0.0,2714.0,0.0,2825.0,0.0,3010.0,0.0,2847.0,0.0,3002.0,0.0,2900.0,0.0,2659.0,0.0,2807.0,0.0,2800.0,0.0,3241.0,0.0,3297.0,0.0,3266.0,0.0,3374.0,0.0,3194.0,0.0,3259.0,0.0,3379.0
465,Race/Ethnicity,Other/Two or More Races,0.0,163040.0,0.0,153653.0,0.0,145963.0,0.0,139467.0,0.0,125071.0,0.0,115689.0,0.0,114521.0,0.0,108266.0,0.0,101232.0,0.0,93165.0,0.0,86057.0,0.0,78343.0,0.0,72083.0,0.0,65327.0,0.0,61023.0,78.0,85305.0
466,Race/Ethnicity,"Population, Not Hispanic or Latino",0.0,693728.0,0.0,701298.0,0.0,717938.0,0.0,731334.0,0.0,715212.0,0.0,740129.0,0.0,735837.0,0.0,730693.0,0.0,718654.0,0.0,710380.0,0.0,700914.0,0.0,691874.0,0.0,684667.0,0.0,677738.0,0.0,671803.0,182.0,667168.0
467,Race/Ethnicity,Some Other Race Alone,0.0,64723.0,0.0,64679.0,0.0,65376.0,0.0,67048.0,0.0,65222.0,0.0,67055.0,0.0,67260.0,0.0,64657.0,0.0,59600.0,0.0,54310.0,0.0,49468.0,0.0,43764.0,0.0,38956.0,0.0,35292.0,0.0,33147.0,78.0,49990.0
468,Race/Ethnicity,"Some Other Race Alone, Not Hispanic or Latino",0.0,6455.0,0.0,6437.0,0.0,5958.0,0.0,5572.0,0.0,4507.0,0.0,3626.0,0.0,4163.0,0.0,4369.0,0.0,4217.0,0.0,3941.0,0.0,4109.0,0.0,3747.0,0.0,3178.0,0.0,2895.0,0.0,2817.0,0.0,2211.0
469,Race/Ethnicity,Two Or More Races,0.0,98317.0,0.0,88974.0,0.0,80587.0,0.0,72419.0,0.0,59849.0,0.0,48634.0,0.0,47261.0,0.0,43609.0,0.0,41632.0,0.0,38855.0,0.0,36589.0,0.0,34579.0,0.0,33127.0,0.0,30035.0,0.0,27876.0,0.0,35315.0
470,Race/Ethnicity,"Two Or More Races, Not Hispanic or Latino",0.0,50101.0,0.0,48020.0,0.0,46750.0,0.0,45411.0,0.0,41578.0,0.0,37097.0,0.0,36981.0,0.0,33881.0,0.0,32874.0,0.0,29746.0,0.0,28138.0,0.0,26593.0,0.0,25118.0,0.0,22816.0,0.0,21598.0,0.0,24222.0
471,Race/Ethnicity,"White Alone, Not Hispanic or Latino",0.0,305273.0,0.0,313216.0,0.0,325646.0,0.0,338789.0,0.0,329522.0,0.0,353991.0,0.0,353212.0,0.0,352556.0,0.0,349595.0,0.0,346219.0,0.0,342901.0,0.0,340647.0,0.0,336930.0,0.0,334373.0,0.0,331631.0,0.0,338886.0
472,Race/Ethnicity,"White, Including Hispanic or Latino",0.0,323948.0,0.0,338282.0,0.0,356204.0,0.0,375793.0,0.0,371431.0,0.0,405505.0,0.0,405951.0,0.0,407667.0,0.0,408687.0,0.0,408989.0,0.0,409669.0,0.0,410994.0,0.0,408835.0,0.0,408358.0,0.0,406139.0,97.0,385325.0
473,Sex,Female,,0.4867226074912725,,0.4860857746252663,,0.4853108116383026,,0.4877187583514872,,0.4904346815572502,,0.4899431474592732,,0.4898284526877051,,0.4902520821302088,,0.4905255786977003,,0.4911024815283343,,0.4916014994602475,,0.4920342896925008,,0.4927835921151052,,0.4931933163438241,,0.4936320817613018,0.4481792717086835,0.4914455803989273
474,Sex,Male,,0.5132773925087274,,0.5139142253747336,,0.5146891883616974,,0.5122812416485127,,0.5095653184427498,,0.5100568525407267,,0.5101715473122949,,0.5097479178697912,,0.5094744213022997,,0.5088975184716656,,0.5083985005397526,,0.5079657103074993,,0.5072164078848947,,0.5068066836561759,,0.5063679182386982,0.5518207282913166,0.5085544196010727
475,Unit Size,1 Bedroom,0.0,105697.0,0.0,104704.0,0.0,103595.0,0.0,101827.0,0.0,95564.0,0.0,99415.0,0.0,101416.0,0.0,101729.0,0.0,104137.0,0.0,104433.0,0.0,104092.0,0.0,101808.0,0.0,101489.0,0.0,101201.0,0.0,101611.0,45.0,96929.0
476,Unit Size,2 Bedrooms,0.0,122995.0,0.0,121577.0,0.0,120854.0,0.0,120274.0,0.0,115121.0,0.0,118913.0,0.0,117901.0,0.0,118927.0,0.0,118990.0,0.0,117520.0,0.0,118564.0,0.0,118579.0,0.0,115977.0,0.0,115281.0,0.0,114638.0,33.0,103199.0
477,Unit Size,3-4 Bedrooms,0.0,110262.0,0.0,109923.0,0.0,109063.0,0.0,108530.0,0.0,102574.0,0.0,106979.0,0.0,104785.0,0.0,102199.0,0.0,99363.0,0.0,97922.0,0.0,96723.0,0.0,96440.0,0.0,96404.0,0.0,95490.0,0.0,94350.0,8.0,78124.0
478,Unit Size,5 or More Bedrooms,0.0,11223.0,0.0,11034.0,0.0,10909.0,0.0,11065.0,0.0,10155.0,0.0,10137.0,0.0,10298.0,0.0,10185.0,0.0,9548.0,0.0,9881.0,0.0,9979.0,0.0,9700.0,0.0,9647.0,0.0,9581.0,0.0,9450.0,0.0,5997.0
479,Unit Size,No Bedroom,0.0,63394.0,0.0,63314.0,0.0,62863.0,0.0,62247.0,0.0,59400.0,0.0,61407.0,0.0,58698.0,0.0,56471.0,0.0,53906.0,0.0,53159.0,0.0,50415.0,0.0,50972.0,0.0,51615.0,0.0,52676.0,0.0,51732.0,0.0,62278.0
480,Vehicles Available,Households with no Vehicle,,0.3018066414320898,,0.2997340587282368,,0.2992847520242212,,0.3057846655610221,,0.3133212355811954,,0.3084199259318673,,0.3056426943628775,,0.304463188470562,,0.3036563923670211,,0.3048450502884566,,0.3040444861885435,,0.3023730780388743,,0.3051961032165513,,0.301301277591082,,0.2969421112914002,0.0,0.2856475583864118
481,Vehicles Available,Percent of No Vehicle Homeowning Households,,0.1134494994662897,,0.1080978202319819,,0.1070707944194627,,0.1070238726020337,,0.1080527665923225,,0.1051164569436579,,0.1053216227024304,,0.1083345186671358,,0.1061925975650688,,0.1004670351054721,,0.0974002541694777,,0.0958404666793481,,0.0943477326456049,,0.0921579896866069,,0.0918134467814401,0.0,0.110965615921606
482,Vehicles Available,Percent of No Vehicle Renting Households,,0.4182186126538945,,0.4196558186778367,,0.4198429809217752,,0.4286919717595522,,0.4379622097322881,,0.4309620277854122,,0.4264519356164138,,0.4211785461300971,,0.4187346071431747,,0.4220111023846922,,0.4234113803307066,,0.4216133106364285,,0.4286613189650752,,0.4246132413364647,,0.4200678729792038,0.0,0.3796067821909182
483,Vehicles Available,Vehicles Available,0.0,373023.0,0.0,379835.0,0.0,380150.0,0.0,378485.0,0.0,362471.0,0.0,390320.0,0.0,388399.0,0.0,388467.0,0.0,383323.0,0.0,375627.0,0.0,375369.0,0.0,372514.0,0.0,367044.0,0.0,365371.0,0.0,364274.0,178.0,367151.0
484,Vehicles Available,Vehicles Homeowners,,0.5594742078283287,,0.5657608681083313,,0.5700790731788274,,0.5711481528289051,,0.5648345409473915,,0.5565533206654033,,0.5553809836475627,,0.5525262094558169,,0.5462797370659164,,0.5469251903942424,,0.5457791173118576,,0.5444027840510228,,0.5523627146343226,,0.552667437902535,,0.5531967258448095,0.3370786516853932,0.4896650152117249
485,Vehicles Available,Vehicles Per Capita,,0.4719904241198807,,0.4724768416875745,,0.4671478849008562,,0.4563546130417693,,0.4449784613193777,,0.4511556297361401,,0.4534357418958659,,0.4552685550880729,,0.4580212232841963,,0.4559055920884947,,0.4571076118234303,,0.463882067553634,,0.4631452499233441,,0.4659102356642171,,0.4783266956335622,0.4985994397759103,0.4726862383856486
486,Vehicles Available,Vehicles Renters,,0.4467231243113695,,0.4443587347137573,,0.4397764040510324,,0.4387994240194459,,0.445563920975747,,0.4499615699938512,,0.4512009557182176,,0.456509819366896,,0.4621141961218085,,0.4610451325383958,,0.461623096206666,,0.4628926698056986,,0.4585417552119092,,0.4560679419001508,,0.450833713084107,0.6629213483146067,0.5103349847882751
487,,"Housing Units with a Mortgage 30%+ by Race, American Indian and Alaska Native Alone",0.0,159.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0
488,,"Housing Units with a Mortgage 30%+ by Race, Asian Alone",0.0,12748.0,0.0,13173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8122.0
489,,"Housing Units with a Mortgage 30%+ by Race, Black or African American Alone",0.0,896.0,0.0,783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1574.0
490,,"Housing Units with a Mortgage 30%+ by Race, Hispanic or Latino",0.0,2669.0,0.0,2734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2242.0
491,,"Housing Units with a Mortgage 30%+ by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,123.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
492,,"Housing Units with a Mortgage 30%+ by Race, Some Other Race Alone",0.0,1070.0,0.0,1081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.0
493,,"Housing Units with a Mortgage 30%+ by Race, Two or More Races",0.0,2036.0,0.0,1918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.0
494,,"Housing Units with a Mortgage 30%+ by Race, White Alone",0.0,13627.0,0.0,13738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9653.0
495,,"Housing Units with a Mortgage 30%+ by Race, White Alone, Not Hispanic or Latino",0.0,13024.0,0.0,12927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8617.0
496,,"Housing Units with a Mortgage Not Calculated by Race, American Indian and Alaska Native Alone",0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,,"Housing Units with a Mortgage Not Calculated by Race, Asian Alone",0.0,216.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
498,,"Housing Units with a Mortgage Not Calculated by Race, Black or African American Alone",0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
499,,"Housing Units with a Mortgage Not Calculated by Race, Hispanic or Latino",0.0,96.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
500,,"Housing Units with a Mortgage Not Calculated by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,18.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,,"Housing Units with a Mortgage Not Calculated by Race, Some Other Race Alone",0.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
502,,"Housing Units with a Mortgage Not Calculated by Race, Two or More Races",0.0,69.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,,"Housing Units with a Mortgage Not Calculated by Race, White Alone",0.0,130.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
504,,"Housing Units with a Mortgage Not Calculated by Race, White Alone, Not Hispanic or Latino",0.0,130.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
